filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000029.wav,9.208386,5.488434,5.958091,7.948136,37.72696,21.04478,25.582,32.82736,44.54351,4.637343,20.8027,74.66299,4.257027,-26.36691,5.784914,0.03110243,valve,id_06,normal
00000030.wav,2.619392,1.599453,1.843241,3.900787,33.85636,19.05389,22.68043,31.79097,46.86962,1.352825,12.99514,76.51147,2.444288,-24.68469,6.828064,0.03173319,valve,id_06,normal
00000031.wav,7.161465,4.147762,4.426838,8.132785,32.24918,18.09486,19.71985,25.93252,34.35474,5.997522,17.61409,72.77822,3.951998,-33.60131,7.383493,0.02439929,valve,id_06,normal
00000032.wav,9.453981,5.545537,6.011195,9.634295,37.18229,20.44524,24.91244,31.23857,45.46535,5.862433,25.62096,73.22218,4.347435,-27.74775,6.394294,0.0292894,valve,id_06,normal
00000033.wav,4.01349,2.407967,2.658779,5.963088,32.43567,18.05934,21.65274,27.30401,42.13211,4.053026,14.42359,76.24665,2.948895,-30.38059,6.574091,0.02706017,valve,id_06,normal
00000034.wav,8.519625,4.928529,5.40827,9.257386,37.38755,21.43333,25.57082,31.52614,42.1881,4.982422,22.57476,71.88184,4.102144,-24.7582,5.155198,0.03342983,valve,id_06,normal
00000035.wav,3.658509,2.205737,2.484377,5.325264,38.8663,22.07287,27.30448,34.36231,48.9528,1.654264,16.40531,75.99517,2.822251,-21.21882,6.648759,0.03588399,valve,id_06,normal
00000036.wav,2.909131,1.812906,1.921592,3.0656,35.19339,20.65587,25.00112,34.69847,50.52712,0.6869721,17.42972,75.58233,2.287796,-27.77561,7.262098,0.02854068,valve,id_06,normal
00000037.wav,9.588798,5.653923,6.080546,9.288123,39.77634,22.2192,27.41478,33.43837,46.97326,5.739827,26.48523,73.81347,4.305788,-29.1732,5.49424,0.02884551,valve,id_06,normal
00000038.wav,6.452657,3.704926,4.165918,6.181696,30.56162,17.02875,20.60803,26.43614,38.21902,3.995641,10.35587,73.77224,3.768094,-34.69359,7.114721,0.02391869,valve,id_06,normal
00000039.wav,7.058871,4.069693,4.441812,7.658344,26.27249,14.61948,17.64457,21.36123,29.17054,4.854432,10.32322,73.91161,4.180193,-31.11256,6.473168,0.02660584,valve,id_06,normal
00000040.wav,8.716756,5.199222,5.382042,7.630366,30.24477,16.691,21.20152,25.2688,36.76661,4.991812,31.28319,74.02655,3.858425,-27.64231,6.998893,0.02886735,valve,id_06,normal
00000041.wav,4.035741,2.464609,2.721727,5.526565,31.87561,17.37169,22.63208,28.35908,42.58221,1.93845,13.3627,78.16936,2.960056,-27.13066,6.817557,0.02945663,valve,id_06,normal
00000042.wav,9.509288,5.644759,6.066918,9.931366,38.12498,20.99117,25.88371,30.52995,44.73806,6.543794,22.07221,74.4427,4.373343,-27.66599,5.921328,0.02977314,valve,id_06,normal
00000043.wav,8.91608,5.267181,5.74344,9.397553,37.72161,20.82605,25.95952,30.86615,46.25782,5.968535,24.80436,72.1674,4.27293,-26.99842,8.540648,0.02813805,valve,id_06,normal
00000044.wav,9.633814,5.752044,6.152776,9.085957,39.48253,22.02047,26.66545,31.45958,45.15581,5.221566,16.96574,75.74769,4.461372,-24.84102,6.0072,0.03241678,valve,id_06,normal
00000045.wav,9.433519,5.603964,6.054249,9.912768,40.04983,22.2816,27.42882,32.46701,45.68391,7.151189,18.11203,74.49531,4.414863,-25.83082,5.991169,0.03142481,valve,id_06,normal
00000046.wav,8.548627,5.03898,5.486391,7.566578,36.79839,20.31018,25.39002,30.45882,44.1939,4.037148,25.31501,73.95953,4.062629,-25.12213,6.089708,0.03203913,valve,id_06,normal
00000047.wav,6.98204,4.193079,4.304047,4.755778,33.02806,18.42185,22.22423,27.0237,37.16205,1.154602,2.524012,79.58454,2.623415,-21.73565,5.165802,0.03717271,valve,id_06,normal
00000048.wav,3.42547,2.092307,2.35923,3.538017,41.32733,22.29691,27.88659,38.51346,48.13732,0.7379948,21.7498,74.32543,2.272803,-25.13483,7.123232,0.031,valve,id_06,normal
00000049.wav,9.529874,5.669867,6.167791,9.091517,38.29394,21.67604,26.11094,30.35802,42.14504,4.69741,21.11688,74.91608,4.361199,-25.41994,5.300033,0.03255211,valve,id_06,normal
00000050.wav,3.778894,2.257719,2.555044,5.210797,32.10984,17.45893,21.7023,29.09745,41.48791,2.384208,13.57958,74.25312,2.946008,-27.88897,7.203846,0.02849586,valve,id_06,normal
00000051.wav,9.218928,5.462511,5.986926,8.659974,37.95159,20.99408,25.51459,30.88918,43.20702,4.520489,27.22476,74.28772,4.187392,-25.4134,5.666906,0.03217472,valve,id_06,normal
00000052.wav,6.956078,4.025534,4.434959,7.741549,33.8622,19.27619,23.01921,28.66443,40.31875,3.55874,16.89708,71.46697,3.963911,-25.10017,8.560243,0.02970849,valve,id_06,normal
00000053.wav,7.469669,4.314795,4.75638,8.762031,37.95066,22.24078,24.0718,31.91629,47.34791,5.520212,19.98375,72.46141,3.968168,-29.5207,5.899369,0.02823258,valve,id_06,normal
00000054.wav,9.252634,5.433192,6.043481,8.924042,42.48103,24.3894,29.22178,35.33598,48.32946,5.484746,25.16042,73.25228,4.193689,-29.58015,6.215561,0.02793631,valve,id_06,normal
00000055.wav,10.65344,6.516295,6.935429,8.833092,46.7246,26.26583,31.55918,37.88112,54.05418,3.665615,24.57477,77.35466,4.198668,-30.56807,5.694423,0.0275767,valve,id_06,normal
00000056.wav,7.098131,4.266427,4.340018,5.663864,36.76349,20.67237,25.68413,31.69297,47.71213,1.80087,17.90235,76.99819,3.415578,-26.15069,5.569987,0.03152518,valve,id_06,normal
00000057.wav,9.315565,5.483739,5.968037,9.612446,39.79306,22.63617,27.52785,33.26175,48.36753,5.575995,17.3987,73.33522,4.458777,-28.69003,5.931495,0.02888377,valve,id_06,normal
00000058.wav,4.28606,2.487834,2.788184,4.802027,36.91259,21.69189,24.45784,32.30187,43.25936,2.136947,9.772257,72.21532,3.379916,-32.10667,6.835662,0.025679,valve,id_06,normal
00000059.wav,6.143011,3.692048,3.837073,4.982297,34.00205,19.18862,23.33749,28.63457,39.08947,2.214382,3.040936,79.57895,2.682297,-28.4983,5.802015,0.02915425,valve,id_06,normal
00000060.wav,5.078651,3.070674,3.271164,5.229419,33.9453,18.94769,22.68245,28.32941,41.74517,1.964982,5.318827,78.42248,3.222381,-29.15155,6.300905,0.02820679,valve,id_06,normal
00000061.wav,9.297922,5.470143,5.916592,8.957812,37.80181,21.48257,25.38011,30.37093,43.4754,5.557128,23.19218,73.55049,4.223284,-28.56355,5.576145,0.02929141,valve,id_06,normal
00000062.wav,9.0444,5.317846,5.894101,8.955565,36.9868,20.78763,25.27777,30.31431,42.24481,6.253905,16.11722,73.85179,4.391567,-28.80262,5.76331,0.02893022,valve,id_06,normal
00000063.wav,4.858243,2.89042,3.204934,6.774228,31.65182,17.70428,21.47441,28.03857,43.52491,2.811881,7.676491,77.24469,3.291631,-29.95507,6.878754,0.02714896,valve,id_06,normal
00000064.wav,3.750118,2.267912,2.522887,4.013147,40.6535,22.64125,28.25459,39.36047,51.75655,0.9569366,23.74046,74.58015,2.508422,-27.95982,7.824933,0.02794486,valve,id_06,normal
00000065.wav,5.292906,3.156466,3.387149,5.625564,30.7077,17.49904,19.85443,25.43285,38.0962,2.409014,8.801697,77.05903,3.070728,-27.69287,6.337744,0.02938531,valve,id_06,normal
00000066.wav,9.954917,5.926573,6.394156,10.24894,46.99094,27.64643,31.86017,40.9734,59.33759,6.570928,36.04369,72.57282,4.170958,-28.55828,6.51823,0.02850911,valve,id_06,normal
00000067.wav,4.896537,2.953544,3.146129,5.495198,36.82477,20.52798,25.13746,35.8414,45.4611,1.521671,26.85789,75.68449,2.932854,-23.34735,7.940974,0.03196081,valve,id_06,normal
00000068.wav,9.651697,5.745232,6.195685,9.836368,39.53038,22.66987,26.08336,31.57274,45.66392,5.226077,19.50526,74.60904,4.438572,-29.79667,5.514645,0.02831954,valve,id_06,normal
00000069.wav,7.521031,4.326513,4.808585,8.244125,32.65471,18.22204,21.77102,28.81818,41.76367,5.168933,23.21725,71.60033,3.94902,-32.65993,7.052734,0.02518089,valve,id_06,normal
00000070.wav,8.117956,4.779359,5.230333,7.648092,34.73564,19.48151,23.93393,30.04858,38.93591,2.930236,39.06789,71.92175,3.382598,-24.15589,6.620429,0.03249252,valve,id_06,normal
00000071.wav,9.412652,5.521494,6.167035,9.982135,41.65694,23.59772,27.70971,33.47963,46.69501,4.960885,21.16574,73.49398,4.316886,-28.3812,5.847726,0.02921506,valve,id_06,normal
00000072.wav,1.874507,1.132818,1.266927,2.014071,34.83219,19.81942,22.87265,33.2597,49.1984,0.734893,7.882883,75.75075,2.10597,-22.54999,5.014636,0.03627838,valve,id_06,normal
00000073.wav,2.433523,1.459398,1.616445,4.363285,31.48434,18.00358,21.83329,30.15017,44.74082,1.458424,6.808245,76.20237,2.575239,-29.51896,7.695533,0.02687125,valve,id_06,normal
00000074.wav,9.232677,5.411986,5.948502,10.48379,35.64263,20.21451,24.16868,29.56386,41.78308,6.75321,21.20733,73.19848,4.460343,-25.29487,6.595848,0.03135709,valve,id_06,normal
00000075.wav,7.255353,4.201547,4.546015,8.508766,24.87338,14.57376,16.20388,19.61949,27.94401,4.722975,20.68248,73.20017,3.903803,-33.00431,7.346134,0.02478287,valve,id_06,normal
00000076.wav,1.509784,0.8888949,1.05815,2.337067,30.63515,16.74756,21.24424,29.21975,46.61912,0.8276925,3.878702,76.09309,2.3938,-18.73859,6.165002,0.04015485,valve,id_06,normal
00000077.wav,7.00643,4.116188,4.427409,7.903715,29.42824,16.44725,19.21616,25.44899,38.54364,3.874455,12.3061,73.69872,3.758676,-33.72806,7.174376,0.02444842,valve,id_06,normal
00000078.wav,9.783369,5.82327,6.264518,9.423037,36.39998,20.01105,25.52892,30.5283,43.71371,4.992449,19.30219,74.81711,4.486299,-25.57778,5.813087,0.0318564,valve,id_06,normal
00000079.wav,3.09624,1.861152,2.086536,3.977892,39.61637,22.83704,26.61201,37.30291,53.53173,0.9801356,14.98282,76.1512,2.473296,-23.77443,6.529231,0.03299932,valve,id_06,normal
00000080.wav,9.136023,5.374155,5.806963,9.269735,39.63849,23.12222,27.26375,34.76477,50.33583,3.909065,29.00383,72.98851,4.064744,-24.71629,6.298864,0.0322423,valve,id_06,normal
00000081.wav,3.045862,1.822266,1.982568,3.706581,37.10723,20.80022,24.43199,31.97044,47.58141,2.144413,7.974756,76.47734,2.702738,-29.13843,6.995049,0.02767516,valve,id_06,normal
00000082.wav,6.227007,3.762182,3.851718,4.167514,28.01567,15.16227,19.35359,23.888,35.6896,1.10632,1.963847,80.54006,2.401343,-21.88425,4.034378,0.03858228,valve,id_06,normal
00000083.wav,8.755551,5.15757,5.467241,8.235329,44.56674,24.30086,29.96768,42.43186,60.29343,4.260251,45.50328,70.87552,3.69766,-25.55979,6.797659,0.03090479,valve,id_06,normal
00000084.wav,7.405709,4.271479,4.630815,8.279682,31.76234,18.38071,20.55285,26.22412,38.02328,4.386123,12.82139,72.64313,4.166254,-31.51079,6.430967,0.02635619,valve,id_06,normal
00000085.wav,3.854278,2.333756,2.604493,5.072584,36.01687,20.26827,24.50114,35.59445,53.21186,1.948566,22.49832,75.28543,2.765768,-32.10812,6.103538,0.02617002,valve,id_06,normal
00000086.wav,4.718114,2.776827,3.114426,6.716939,38.94167,23.09623,25.32561,34.99706,53.16307,3.075632,19.65418,74.46686,3.379955,-28.34009,6.092557,0.0290422,valve,id_06,normal
00000087.wav,4.249632,2.538775,2.80782,6.223727,37.68367,21.35717,25.11045,35.83802,53.50043,3.47849,15.11501,75.35597,2.966161,-33.92271,7.095168,0.02437961,valve,id_06,normal
00000088.wav,9.420883,5.587934,6.006002,9.37651,37.36429,21.56721,24.29953,32.59113,47.48126,4.992508,26.47695,74.20749,4.17854,-31.90659,5.941555,0.02642138,valve,id_06,normal
00000089.wav,8.455906,5.002997,5.268567,8.31906,36.34165,20.59719,24.65077,31.02066,44.42442,4.006072,16.94162,75.79315,4.15929,-34.20368,5.868452,0.024955,valve,id_06,normal
00000090.wav,6.780705,3.997757,4.201222,8.083549,34.31584,19.65007,23.19223,31.67143,48.24734,5.95689,20.4844,73.60427,3.879881,-34.48285,6.809408,0.02421762,valve,id_06,normal
00000091.wav,9.454701,5.55433,6.055263,10.34261,40.6935,23.76116,26.38425,33.10737,43.78501,6.386578,22.45547,74.0458,4.392829,-29.885,5.795358,0.02802663,valve,id_06,normal
00000092.wav,9.563889,5.62025,6.292974,9.938276,46.60481,27.64775,30.17683,40.23883,57.46927,5.424877,37.16659,69.52339,4.067241,-30.86199,6.728405,0.02660254,valve,id_06,normal
00000093.wav,9.955073,5.962788,6.565483,11.62983,53.23404,30.36688,35.03918,44.86057,65.53072,9.500214,30.29896,69.80181,4.400886,-30.57889,6.811462,0.02674487,valve,id_06,normal
00000094.wav,9.92889,5.934405,6.313667,9.642083,42.46094,24.09517,29.59294,37.98907,50.99033,5.992942,21.43058,74.42974,4.611689,-28.8858,5.454656,0.02912017,valve,id_06,normal
00000095.wav,9.28138,5.431112,5.924314,9.232346,39.63008,23.28126,25.59594,31.88914,46.10864,5.008493,31.71017,72.61395,4.077508,-29.27675,6.141002,0.02823443,valve,id_06,normal
00000096.wav,5.975822,3.568614,3.689669,4.644303,31.42852,17.40212,21.82679,27.86278,40.72928,1.1058,2.544769,79.12347,2.767641,-23.85376,4.458496,0.0353204,valve,id_06,normal
00000097.wav,5.235001,3.1263,3.204976,7.545682,33.40269,18.70169,22.12864,30.34988,41.1878,1.72616,10.51579,76.64934,3.165817,-23.04705,6.232468,0.03415356,valve,id_06,normal
00000098.wav,6.050642,3.674161,3.719598,5.931968,35.61505,20.38031,23.94684,29.02407,42.51854,2.294129,12.36579,79.82229,3.146041,-22.67735,6.366236,0.03443101,valve,id_06,normal
00000099.wav,8.455213,4.891888,5.426563,9.529274,32.65222,18.36295,22.10468,27.66592,38.11613,6.130747,17.61953,72.21665,4.246847,-25.6256,6.246043,0.03137586,valve,id_06,normal
00000100.wav,8.227118,4.77576,5.135677,8.97271,32.83804,17.97045,23.41193,27.06213,36.68575,5.893043,19.45235,71.94168,4.188654,-24.76919,5.865415,0.03264282,valve,id_06,normal
00000101.wav,3.428916,2.067781,2.319034,4.784205,32.64176,18.78715,22.03176,29.50574,43.47208,1.480323,17.74086,75.54817,2.663902,-24.24638,6.169653,0.03287739,valve,id_06,normal
00000102.wav,9.548652,5.684227,6.036421,10.27608,35.84228,19.84759,24.52015,29.3725,40.48561,5.709702,22.51677,74.38518,4.422532,-27.20103,6.475965,0.02969386,valve,id_06,normal
00000103.wav,8.006266,4.660965,5.081692,9.262706,30.28845,17.0612,20.95114,26.33757,38.93197,5.609678,22.43067,72.8385,4.124609,-25.63815,7.21413,0.03043928,valve,id_06,normal
00000104.wav,5.725421,3.44393,3.527756,3.821868,27.47145,15.75575,18.50346,22.03056,32.24721,1.225864,1.448321,79.30656,2.529877,-27.16532,5.495138,0.03061806,valve,id_06,normal
00000105.wav,4.801416,2.881067,2.99929,5.422201,36.35625,20.13249,24.33204,35.62085,50.75964,1.486238,27.70178,75.99179,2.717978,-22.19024,7.037824,0.03421369,valve,id_06,normal
00000106.wav,8.79121,5.118762,5.604028,9.319734,35.50631,20.02061,23.97644,30.76483,43.63959,4.73462,18.63031,72.44401,4.261525,-31.67614,5.993608,0.0265465,valve,id_06,normal
00000107.wav,9.183855,5.36435,5.888013,10.26869,39.98831,23.47815,26.53055,32.88765,45.75069,5.48533,25.36946,72.16749,4.306519,-28.11255,5.779653,0.02950531,valve,id_06,normal
00000108.wav,9.268159,5.456196,5.981398,8.919255,38.5364,21.5166,26.78026,34.06427,48.68787,5.467589,17.27899,73.07692,4.44337,-31.06906,6.180023,0.0268463,valve,id_06,normal
00000109.wav,9.568862,5.659889,6.315758,10.26881,41.20821,23.00215,28.29816,35.98571,50.19726,6.053423,28.22022,71.98753,4.246174,-28.87409,6.841617,0.02799889,valve,id_06,normal
00000110.wav,9.119655,5.391636,5.933471,9.484435,35.38219,19.71791,23.97929,29.59146,45.10837,6.12529,21.31148,72.71884,4.340163,-28.67437,6.042107,0.02880477,valve,id_06,normal
00000111.wav,9.268017,5.496095,6.061313,9.188625,43.18076,24.09804,29.41225,38.33449,59.24812,5.919762,40.26403,72.18293,4.088436,-26.67672,5.641711,0.0309421,valve,id_06,normal
00000112.wav,7.614583,4.380164,4.802875,8.411333,32.52795,18.41079,21.90117,29.59293,38.55931,5.989056,20.57075,72.61197,4.120766,-29.6022,7.049895,0.02728357,valve,id_06,normal
00000113.wav,9.568308,5.669842,6.19928,9.794492,37.03592,20.80313,26.04501,31.96657,45.19545,4.147986,23.53715,73.9645,4.301168,-29.46306,5.780141,0.02837427,valve,id_06,normal
00000114.wav,9.514042,5.640127,6.173394,9.679519,37.33051,21.57741,25.49232,32.31415,46.61895,5.301614,21.39605,73.96055,4.471939,-28.99049,5.863904,0.02869079,valve,id_06,normal
00000115.wav,9.139941,5.378812,5.798403,8.912489,38.75452,22.16757,26.255,34.04306,46.53522,4.432142,29.51076,73.07241,3.999262,-25.99774,6.220777,0.03103805,valve,id_06,normal
00000116.wav,9.363142,5.535458,5.899403,8.803754,38.43665,22.16504,26.29154,31.09728,46.0636,4.540811,29.16217,73.35491,4.118248,-24.85477,5.307872,0.03315359,valve,id_06,normal
00000117.wav,9.030807,5.422071,5.700665,8.071086,42.05639,24.04708,29.11028,37.06367,58.8222,5.212101,47.41697,72.14022,3.59405,-24.78873,6.678178,0.03177942,valve,id_06,normal
00000118.wav,8.174167,4.772825,5.079339,8.737586,37.51706,21.59662,25.22266,33.93664,51.07683,5.217725,20.69225,73.25056,4.077724,-27.73121,6.248996,0.0294289,valve,id_06,normal
00000119.wav,9.564149,5.637811,6.14124,9.819069,40.21465,22.91025,27.68958,34.80738,53.78905,5.239141,21.25226,73.0584,4.422865,-27.85869,5.720108,0.0297807,valve,id_06,normal
00000120.wav,9.654974,5.709712,6.209503,9.733332,39.34774,22.27266,25.97473,32.72083,51.25029,5.414244,30.29877,73.67311,4.235313,-26.32674,6.098925,0.03083977,valve,id_06,normal
00000121.wav,9.243486,5.392857,5.908664,10.21611,39.6806,21.15299,26.60071,34.71594,54.59327,6.051587,21.65959,72.59066,4.362509,-29.81939,5.417424,0.02837941,valve,id_06,normal
00000122.wav,9.41937,5.532932,6.07805,9.001134,39.47332,21.63991,26.8418,35.38175,55.1211,5.546471,29.06511,72.02619,4.252532,-28.55265,6.415878,0.02859714,valve,id_06,normal
00000123.wav,9.915158,5.906623,6.329851,10.3997,43.20513,23.20513,31.53733,41.28949,59.95737,6.010306,36.52038,72.96238,4.22241,-23.86119,6.684009,0.03273837,valve,id_06,normal
00000124.wav,10.01385,6.022377,6.609095,10.39249,41.49878,22.77749,28.17443,37.90134,56.80902,5.016975,28.2455,74.87147,4.312235,-29.26094,6.395074,0.02804576,valve,id_06,normal
00000125.wav,8.429782,4.914956,5.438599,9.392308,39.37047,21.18808,29.41578,38.31912,53.39426,3.555645,37.12696,70.40971,3.761349,-28.11782,6.508051,0.02888014,valve,id_06,normal
00000126.wav,8.952087,5.332599,5.73198,8.418281,39.82801,21.86803,27.26547,35.14152,54.11512,3.871834,26.80735,74.83392,4.068869,-28.7182,6.891721,0.02808206,valve,id_06,normal
00000127.wav,7.570795,4.387033,4.813843,7.653573,32.91527,17.64277,22.74113,31.65572,45.69294,3.800111,23.56347,73.45212,3.789814,-24.80553,6.168918,0.03228468,valve,id_06,normal
00000128.wav,7.724957,4.452839,4.863209,8.410336,35.06592,19.13262,22.74162,28.72122,38.45379,4.605066,16.66667,72.87509,3.995215,-32.31588,5.973457,0.02611693,valve,id_06,normal
00000129.wav,5.090294,3.000098,3.276393,6.164045,40.32943,22.62332,28.63178,36.61355,53.17266,2.595341,23.35055,74.23982,3.305153,-27.56483,6.389587,0.02945125,valve,id_06,normal
00000130.wav,10.6354,6.397438,6.958554,11.09706,46.30186,26.0863,31.52331,36.83942,53.92917,8.184529,28.14983,74.20545,4.610876,-30.17575,5.729624,0.02785099,valve,id_06,normal
00000131.wav,10.28592,6.235369,6.662829,9.941868,47.37888,27.06307,31.79054,38.60163,52.53255,5.935607,26.45846,75.72186,4.48044,-27.56868,6.381557,0.02945488,valve,id_06,normal
00000132.wav,9.078906,5.407478,5.914538,8.900233,40.68127,22.81801,28.77936,34.18528,50.19362,4.168061,23.34656,73.47884,3.951858,-27.59825,5.64688,0.03007959,valve,id_06,normal
00000133.wav,3.6438,2.223146,2.413209,4.823332,32.19362,17.83314,22.77786,32.06378,47.10797,1.369423,21.68421,74.59649,2.594797,-24.15832,6.023117,0.03313295,valve,id_06,normal
00000134.wav,1.939391,1.174011,1.304728,2.846087,32.66824,17.94763,22.45579,32.48324,48.57362,1.279981,7.985348,76.92308,2.43667,-28.61478,5.774295,0.029079,valve,id_06,normal
00000135.wav,1.880044,1.143777,1.216667,2.983578,35.80879,19.74016,24.9703,36.36206,47.71467,0.7241061,7.241911,76.65639,2.302301,-25.46488,8.095316,0.0297972,valve,id_06,normal
00000136.wav,10.61309,6.441638,6.891123,9.34815,44.89876,25.06888,30.45662,36.51394,53.88218,5.719738,22.09093,75.23761,4.615942,-28.99598,6.372031,0.02827414,valve,id_06,normal
00000137.wav,6.829799,3.955395,4.332824,7.279624,28.21365,16.02643,18.74123,24.3699,36.62652,4.580939,10.01686,74.23272,3.947663,-37.93087,7.123826,0.02219525,valve,id_06,normal
