filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000041.wav,6.213687,3.603385,3.964231,4.580178,20.1265,11.41308,13.04177,14.09805,15.14249,2.526359,14.92411,73.56661,3.48009,-12.20799,5.317261,0.05706054,fan,id_04,normal
00000042.wav,6.923087,4.037788,4.404592,4.903843,22.84976,13.11506,14.71531,15.84521,17.52057,2.301848,20.1191,74.60655,3.423655,-13.76323,5.789605,0.05114348,fan,id_04,normal
00000043.wav,7.333428,4.311614,4.602042,5.328651,22.6803,12.76925,14.67331,15.9118,17.19546,2.620007,21.78908,74.39475,3.633742,-12.80013,5.410342,0.05491344,fan,id_04,normal
00000044.wav,7.13921,4.168356,4.566852,5.463745,22.6978,12.88684,14.64062,15.80534,17.30478,2.852357,22.20839,73.76505,3.654849,-13.2579,5.724697,0.05267982,fan,id_04,normal
00000045.wav,5.350029,3.133091,3.430994,4.153277,20.39142,11.46956,13.17148,14.3624,15.47514,2.310116,13.18729,74.09794,3.414736,-12.91671,5.075243,0.0555804,fan,id_04,normal
00000046.wav,5.360279,3.161651,3.317388,3.633416,20.63474,11.73401,13.13707,14.49795,15.7416,1.782254,11.84713,76.43312,3.245572,-13.47532,5.183439,0.05359412,fan,id_04,normal
00000047.wav,6.731415,3.911768,4.26079,5.058625,21.52004,12.38799,13.87157,15.1849,16.47662,2.271733,20.75134,72.94275,3.510643,-12.78224,5.427533,0.05491558,fan,id_04,normal
00000048.wav,5.415979,3.115243,3.376201,4.804474,17.55109,10.15735,11.09445,12.36699,13.65714,1.82347,39.23639,71.40536,2.908421,-15.72122,5.396196,0.04735428,fan,id_04,normal
00000049.wav,7.26852,4.239382,4.582258,5.43335,21.75823,12.16585,14.08858,15.36073,16.71298,2.904077,21.88148,72.64816,3.594677,-13.36033,6.340357,0.05075964,fan,id_04,normal
00000050.wav,5.991067,3.480064,3.803704,4.88149,20.49465,11.56184,13.14318,14.51402,16.25671,2.938392,14.74359,74.10256,3.586022,-14.79769,5.686797,0.04881744,fan,id_04,normal
00000051.wav,5.263252,3.073171,3.329081,3.62287,20.80711,11.69853,13.63913,15.05485,16.31467,1.948676,11.49871,75.02153,3.292467,-14.67832,5.395836,0.0498153,fan,id_04,normal
00000052.wav,6.833554,4.034475,4.271672,5.674757,22.62964,12.92162,14.2798,15.66873,16.7043,3.876366,16.11393,74.8732,3.731323,-14.38928,6.163799,0.04865452,fan,id_04,normal
00000053.wav,6.86404,4.02341,4.303731,5.143291,22.3224,12.59925,14.51492,15.69395,17.18243,2.534149,20.88473,74.1812,3.544989,-13.9031,5.448331,0.05167576,fan,id_04,normal
00000054.wav,6.835158,4.040778,4.237278,4.701642,21.54629,12.18863,13.78466,15.23824,16.82016,2.638068,19.78769,74.862,3.493696,-14.70688,5.237937,0.05013834,fan,id_04,normal
00000055.wav,6.659413,3.905091,4.130938,4.587046,21.65602,12.37328,13.85777,15.24161,16.41251,2.532995,19.80409,74.27598,3.466725,-12.90837,5.358606,0.05474359,fan,id_04,normal
00000056.wav,6.935156,4.053145,4.440288,5.120616,21.37266,11.98406,13.89658,15.74338,17.12624,2.973131,20.46784,73.97661,3.606573,-13.8738,5.755894,0.05094322,fan,id_04,normal
00000057.wav,7.100604,4.136311,4.475881,4.982641,22.43778,12.72047,14.36276,15.71623,16.97565,2.802652,20.98818,72.59291,3.557418,-13.95613,5.236531,0.05210326,fan,id_04,normal
00000058.wav,6.473069,3.777138,4.106993,4.608979,19.02652,10.68888,12.47543,13.41066,14.49181,2.47485,17.34349,74.32318,3.489281,-11.76823,5.198411,0.0589392,fan,id_04,normal
00000059.wav,6.92248,4.050891,4.387087,5.555352,22.26277,12.68956,14.24097,15.56446,16.70102,2.911526,18.68747,73.14926,3.645471,-14.27278,5.632542,0.05023781,fan,id_04,normal
00000060.wav,6.997576,4.174138,4.352035,5.472837,23.22078,13.29597,14.76659,16.02327,17.61112,2.411708,19.82864,76.41779,3.552531,-14.41936,5.946993,0.04910058,fan,id_04,normal
00000061.wav,7.034709,4.090809,4.461879,4.934851,21.7712,12.49126,14.15771,15.40745,16.70517,2.723973,20.15177,73.44013,3.557382,-13.44427,5.060428,0.05404033,fan,id_04,normal
00000062.wav,6.779967,3.936675,4.299027,4.764998,20.40363,11.65068,13.06077,14.35779,15.8378,2.692063,18.73418,73.20675,3.578728,-12.80744,5.028421,0.05606683,fan,id_04,normal
00000063.wav,5.655704,3.30873,3.639781,4.229087,20.41444,11.48452,13.36824,14.67739,15.81674,2.443943,14.09978,74.27332,3.425075,-15.20355,5.441341,0.04843814,fan,id_04,normal
00000064.wav,6.956146,4.097912,4.352777,5.015454,21.9919,12.48885,14.18916,15.68681,16.92456,2.625274,20.05065,74.03968,3.526956,-12.73262,6.026126,0.05330848,fan,id_04,normal
00000065.wav,7.171768,4.182991,4.560282,5.223299,21.91677,12.47493,14.20634,15.3683,16.57333,2.963735,21.40762,72.85295,3.535309,-13.49123,5.241792,0.05338167,fan,id_04,normal
00000066.wav,7.108556,4.123997,4.543649,5.335048,22.65586,12.88304,14.33802,15.65363,16.97806,3.039047,20.44244,73.04383,3.611644,-14.05195,5.711216,0.05059919,fan,id_04,normal
00000067.wav,7.297616,4.31104,4.550953,5.303346,22.88494,13.08444,14.97276,16.16525,17.29012,2.820156,22.31026,74.60384,3.57455,-13.44275,5.354513,0.05319923,fan,id_04,normal
00000068.wav,6.640485,3.881512,4.236135,5.487304,21.25332,12.06238,13.79888,14.88985,16.11796,3.097672,17.81774,74.00899,3.659273,-15.1667,5.742347,0.04782619,fan,id_04,normal
00000069.wav,5.178559,3.044814,3.188641,3.770184,18.15168,10.02578,11.98978,13.04037,14.27625,1.481481,32.70736,72.92645,2.942847,-11.7513,4.80297,0.06040738,fan,id_04,normal
00000070.wav,6.954751,4.098366,4.420007,5.339526,22.31051,12.67196,14.38605,15.56165,16.65086,3.105396,20.06846,73.85537,3.506718,-18.99599,5.083959,0.04152833,fan,id_04,normal
00000071.wav,6.579802,3.855999,4.135637,4.864218,19.6508,11.0867,12.79325,14.06112,15.18434,2.441954,17.63965,73.87652,3.557472,-16.22203,5.43121,0.04618246,fan,id_04,normal
00000072.wav,6.873547,4.003576,4.479967,6.209886,21.51178,12.34037,13.77214,14.94751,16.98489,3.378005,20.24936,73.17283,3.688683,-15.3503,6.1458,0.04652007,fan,id_04,normal
00000073.wav,7.106021,4.179561,4.487956,5.311848,23.43016,13.43165,15.0555,16.58321,17.72119,3.166947,21.10972,74.46809,3.550682,-12.90918,5.021969,0.05576887,fan,id_04,normal
00000074.wav,6.672047,3.938863,4.15584,4.563213,21.83469,12.47902,14.0433,15.40396,16.56799,2.096315,19.77041,74.44728,3.415839,-13.10196,5.580204,0.053527,fan,id_04,normal
00000075.wav,7.019283,4.074014,4.434282,5.140471,21.34718,12.13751,13.56826,14.76008,15.92808,3.004992,19.00415,73.19502,3.613719,-12.49728,4.957852,0.05728973,fan,id_04,normal
00000076.wav,6.862858,4.030057,4.33643,4.993742,22.33815,12.7322,14.31955,15.73647,17.02408,2.528233,20.30265,73.8966,3.511125,-13.13594,5.510321,0.05363007,fan,id_04,normal
00000077.wav,7.056441,4.110439,4.521677,5.266529,21.82527,12.25546,14.12345,15.61534,16.61766,2.600659,19.24342,74.17763,3.651568,-13.90292,5.199886,0.05234834,fan,id_04,normal
00000078.wav,6.256482,3.631651,3.963307,4.387372,19.39269,11.02949,12.51728,13.76335,14.74881,2.468508,15.76271,74.27966,3.470453,-13.35605,5.279991,0.05365947,fan,id_04,normal
00000079.wav,6.821047,3.969516,4.269079,4.780825,21.41336,12.0142,13.99167,15.54467,16.91534,2.771128,19.12199,73.78641,3.598301,-14.10298,5.128814,0.05199722,fan,id_04,normal
00000080.wav,5.179824,3.060905,3.274805,3.877811,20.78646,11.81276,13.13687,14.67463,16.27738,2.107705,11.20833,76.0,3.467902,-13.57478,5.101028,0.0535452,fan,id_04,normal
00000081.wav,6.376274,3.681112,4.044038,4.547199,19.95433,11.3971,12.85087,13.89573,15.04015,2.463449,16.03053,73.49449,3.540225,-12.66476,5.685594,0.05449486,fan,id_04,normal
00000082.wav,4.371278,2.592141,2.710451,3.071337,16.87603,9.580086,10.99093,12.29852,13.2883,1.490106,26.73435,74.28088,2.806359,-10.80941,4.38968,0.0657934,fan,id_04,normal
00000083.wav,7.087997,4.170795,4.427249,5.003713,22.65886,12.95589,14.37267,15.62474,16.78882,2.737403,20.89679,75.0846,3.49153,-13.24689,5.425759,0.05355427,fan,id_04,normal
00000084.wav,6.926837,4.05429,4.316214,4.830665,22.13411,12.50909,14.09621,15.59553,16.7746,2.690581,21.63793,74.05172,3.511217,-14.28747,5.742557,0.04992504,fan,id_04,normal
00000085.wav,6.80922,3.967194,4.341104,5.576026,22.53873,12.79763,14.63348,15.85378,17.27119,3.49571,16.85703,72.74518,3.708916,-13.70803,5.558767,0.05190278,fan,id_04,normal
00000086.wav,7.019173,4.142885,4.419466,5.097861,21.63557,12.26139,14.17157,15.30853,16.72644,2.981281,20.46512,75.60254,3.635174,-12.9086,5.177882,0.05528992,fan,id_04,normal
00000087.wav,6.696904,3.968903,4.176001,4.564141,21.97222,12.64894,13.95502,15.37922,16.8061,1.965929,18.65703,75.18062,3.395874,-12.53513,5.127368,0.05661714,fan,id_04,normal
00000088.wav,7.086913,4.153775,4.433475,5.04534,22.22431,12.67452,14.23969,15.67306,16.82013,2.639351,20.86847,73.7774,3.585919,-13.26667,5.785702,0.05248691,fan,id_04,normal
00000089.wav,7.083698,4.154635,4.394641,4.915938,22.69601,13.02457,14.57728,16.09399,17.41437,2.708687,22.10346,73.45019,3.526995,-12.47632,5.367683,0.05604124,fan,id_04,normal
00000090.wav,6.986928,4.049801,4.534988,5.120233,22.96765,12.95503,14.80542,16.1141,17.57502,2.647555,21.47737,72.63023,3.53183,-13.38791,5.45531,0.05306947,fan,id_04,normal
00000091.wav,7.012469,4.151199,4.482305,5.158177,22.95136,13.00364,14.77636,15.63007,17.06457,2.48484,19.15584,74.39123,3.572762,-12.49025,5.603442,0.05526788,fan,id_04,normal
00000092.wav,7.18461,4.254787,4.484665,5.365266,21.54525,12.30394,13.9185,15.39051,16.72381,3.876483,20.6697,75.36172,3.670993,-13.85172,5.524652,0.05160926,fan,id_04,normal
00000093.wav,6.864703,4.030218,4.324216,4.656102,21.95663,12.37326,14.23539,15.65816,17.29288,2.141072,20.25532,74.89362,3.450513,-14.25599,4.823038,0.05241358,fan,id_04,normal
00000094.wav,5.868261,3.509772,3.619158,4.071048,21.17376,12.12004,13.54386,14.85007,16.21514,1.991967,15.31263,77.88175,3.309672,-13.84724,5.340985,0.05211528,fan,id_04,normal
00000095.wav,7.087688,4.18348,4.539784,5.40415,22.44541,12.789,14.34917,15.56073,17.03559,2.83666,21.17794,74.60317,3.625643,-12.91938,5.978102,0.05291711,fan,id_04,normal
00000096.wav,5.20885,3.065843,3.260167,4.087456,19.78916,11.37766,12.53868,13.64781,14.65786,2.132884,27.15143,73.58239,3.067145,-11.55532,4.205724,0.06344756,fan,id_04,normal
00000097.wav,6.555001,3.763198,4.215016,4.940183,19.91436,11.04301,13.22364,14.42131,15.36832,1.751517,16.85535,72.45283,3.318804,-17.51945,5.84899,0.04279276,fan,id_04,normal
00000098.wav,7.132537,4.198119,4.43362,5.165202,22.92073,12.98665,14.89664,16.1649,17.55863,2.87576,20.75472,73.92034,3.651951,-14.05733,6.039994,0.04975786,fan,id_04,normal
00000099.wav,6.371678,3.720392,4.014725,4.530379,20.77924,11.67724,13.36599,14.91396,16.3604,2.291601,16.40365,74.21096,3.495293,-14.06683,5.274796,0.05170195,fan,id_04,normal
00000100.wav,5.802339,3.416846,3.593683,3.933011,21.44752,12.06843,13.84613,15.50632,16.66378,2.18079,14.32171,75.76648,3.324194,-13.87204,5.590953,0.05137956,fan,id_04,normal
00000101.wav,7.126762,4.192969,4.447501,5.260443,22.86179,12.92186,14.79545,15.8569,17.06487,2.731346,19.33522,73.57114,3.7001,-15.24296,5.467357,0.0482851,fan,id_04,normal
00000102.wav,7.197171,4.225991,4.613929,5.315753,21.45747,12.05494,13.78924,15.34275,16.5975,3.183431,22.13322,73.39798,3.60127,-12.7127,5.33431,0.05541083,fan,id_04,normal
00000103.wav,6.932789,4.010927,4.460657,5.096369,21.97596,12.49579,14.09789,15.30539,16.6787,2.757119,19.83193,72.22689,3.574488,-14.53014,4.840864,0.05162355,fan,id_04,normal
00000104.wav,7.22398,4.194433,4.60284,5.224006,22.27881,12.60287,14.46072,15.80675,16.86764,2.603759,21.44061,72.7043,3.533514,-13.65846,5.249367,0.05288816,fan,id_04,normal
00000105.wav,6.950692,4.140273,4.362898,4.943705,22.05973,12.55394,14.17687,15.82482,17.20109,2.59599,19.97508,75.83056,3.508615,-14.39547,5.070495,0.05137171,fan,id_04,normal
00000106.wav,6.874293,4.032994,4.234717,4.652535,21.66531,12.31929,13.98456,15.14815,16.32054,2.055701,20.91141,73.50937,3.442931,-14.3049,5.577269,0.05029632,fan,id_04,normal
00000107.wav,6.828101,4.029506,4.303156,5.290878,20.62322,11.64484,13.35758,15.01339,15.96964,2.982721,18.18182,75.18428,3.624583,-12.89178,5.115883,0.0555319,fan,id_04,normal
00000108.wav,7.103876,4.271055,4.824617,6.601813,21.13665,12.22128,13.28347,14.57154,15.5238,2.345697,18.96907,77.85567,2.987221,-15.12966,7.648787,0.04390115,fan,id_04,normal
00000109.wav,7.026375,4.118085,4.440074,4.930662,21.9932,12.39231,14.56529,15.85688,16.73155,2.618266,21.3198,74.57699,3.534573,-12.83546,4.783654,0.05675653,fan,id_04,normal
00000110.wav,6.903246,4.007827,4.456253,5.207919,22.19121,12.45536,14.16102,15.43991,16.47043,3.085919,19.65561,72.40655,3.634578,-13.34973,5.678915,0.05255234,fan,id_04,normal
00000111.wav,5.773978,3.44122,3.618562,4.071666,21.81526,12.50813,13.91842,15.15764,16.60445,2.26089,13.75418,76.4214,3.331429,-13.00396,5.297482,0.05464049,fan,id_04,normal
00000112.wav,7.07098,4.141042,4.482588,5.734723,22.04586,12.4158,14.37008,15.71524,17.00613,2.872785,19.85646,73.60447,3.668227,-13.99624,5.874665,0.05032484,fan,id_04,normal
00000113.wav,7.091704,4.17623,4.475734,5.396257,22.34244,12.70114,14.2601,15.56614,16.7842,3.160648,19.94279,74.45852,3.658846,-14.35425,5.288465,0.05090946,fan,id_04,normal
00000114.wav,7.072203,4.154538,4.40535,4.762177,21.69132,12.41287,14.01584,15.31601,16.42542,1.964401,20.56949,74.03315,3.411184,-12.74075,5.001559,0.05636243,fan,id_04,normal
00000115.wav,5.539708,3.268427,3.499665,4.305338,21.04681,11.93039,13.384,14.79446,16.26047,2.590897,12.08054,76.25839,3.53153,-15.17382,5.639508,0.04804612,fan,id_04,normal
00000116.wav,5.148393,3.023411,3.188393,3.610444,19.57282,11.20009,12.43663,13.89612,15.7637,1.819799,11.87175,76.2565,3.379525,-13.89905,5.349386,0.05195228,fan,id_04,normal
00000117.wav,6.943186,4.087862,4.396413,4.888874,22.35602,12.62925,14.23602,15.86773,17.11125,2.826394,21.16944,74.00768,3.463619,-14.34769,5.508627,0.0503618,fan,id_04,normal
00000118.wav,7.049058,4.166451,4.413639,5.118199,22.08071,12.45032,14.35013,15.93899,17.44376,2.428464,20.56856,74.37291,3.499996,-13.94596,6.781151,0.048246,fan,id_04,normal
00000119.wav,6.950863,4.065841,4.366188,4.789564,21.71876,12.30649,13.96228,15.39132,16.32711,2.277267,20.28121,73.96677,3.526964,-12.35995,5.640088,0.05555543,fan,id_04,normal
00000120.wav,6.987866,4.138163,4.398354,5.248343,22.42851,12.93166,14.34609,15.61756,16.82098,3.158212,21.39241,74.81013,3.574182,-13.12404,5.323192,0.05420867,fan,id_04,normal
00000121.wav,7.121629,4.180777,4.596321,5.095568,22.66086,12.86583,14.47106,15.65417,16.96702,2.646179,21.65036,74.1812,3.535227,-12.36988,5.790657,0.05506445,fan,id_04,normal
00000122.wav,6.412909,3.741404,4.037724,5.16809,21.89958,12.60519,13.97234,15.20105,16.56799,3.522189,14.45498,74.76303,3.620632,-13.62446,5.63427,0.0519245,fan,id_04,normal
00000123.wav,5.773951,3.342352,3.634082,4.406144,21.05987,12.00153,13.58161,14.82931,16.11177,1.968579,13.80736,73.70814,3.468416,-11.97265,4.986224,0.05896619,fan,id_04,normal
00000124.wav,6.668822,3.903608,4.18865,4.818072,21.76676,12.38748,14.02756,15.27786,16.31725,2.741902,19.45876,74.26976,3.529155,-13.49586,5.384869,0.05296406,fan,id_04,normal
00000125.wav,7.026483,4.147872,4.347147,4.942692,21.92786,12.46462,14.32118,15.62688,16.74655,2.879129,21.43763,75.34884,3.591031,-12.88627,5.862731,0.05333616,fan,id_04,normal
00000126.wav,7.029728,4.060862,4.484281,6.387629,22.74953,13.04143,14.43846,15.71575,17.1602,3.544286,17.7726,72.25456,3.788423,-14.13969,6.152998,0.04927882,fan,id_04,normal
00000127.wav,6.274858,3.685153,3.962602,4.868214,19.10216,11.00703,12.11837,13.24145,14.27434,2.970689,15.30864,74.52675,3.559205,-16.25777,5.746377,0.04544597,fan,id_04,normal
00000128.wav,6.702567,3.908629,4.282014,5.38456,22.68478,13.03638,14.47851,15.80896,16.79615,2.772679,17.33227,73.88179,3.603353,-14.78466,5.257348,0.0498952,fan,id_04,normal
00000129.wav,7.052416,4.150226,4.461044,5.078936,21.67996,12.37589,14.22183,15.15158,16.28327,2.609963,21.80356,74.55546,3.518089,-12.93459,5.324793,0.05476636,fan,id_04,normal
00000130.wav,5.545108,3.265489,3.463118,4.022971,22.01846,12.56377,13.81881,15.21354,16.77874,1.790428,12.03039,76.48797,3.398442,-15.12937,5.316794,0.04890894,fan,id_04,normal
00000131.wav,6.993444,4.062099,4.436358,5.039797,22.00583,12.53591,14.16766,15.52405,16.56893,2.777384,20.04246,74.60722,3.592411,-14.71464,5.482887,0.04951101,fan,id_04,normal
00000132.wav,7.093625,4.13902,4.531329,5.490585,23.00472,13.1103,15.12433,16.36414,17.68401,3.431447,21.19721,72.48872,3.663059,-14.51756,5.137053,0.05087863,fan,id_04,normal
00000133.wav,5.291979,3.133241,3.299989,3.621937,20.3113,11.53639,13.13272,14.38613,15.79888,2.062749,12.36489,75.65932,3.3409,-13.97423,5.699705,0.05082866,fan,id_04,normal
00000134.wav,5.624114,3.33745,3.447399,3.994121,20.00845,11.41491,12.89328,14.26732,15.94739,2.165961,15.09516,76.21107,3.392565,-14.34003,5.291524,0.05093841,fan,id_04,normal
00000135.wav,5.68315,3.349245,3.515393,3.912808,20.46254,11.59917,13.23381,14.61675,16.28657,1.797382,13.83433,76.25961,3.231788,-14.16841,5.303337,0.05135645,fan,id_04,normal
00000136.wav,7.502422,4.416695,4.676226,5.757467,22.65245,12.80912,14.75823,16.09806,17.30016,3.291422,22.28149,74.76405,3.595638,-13.5859,5.547364,0.05226499,fan,id_04,normal
00000137.wav,6.747539,3.949063,4.215407,4.887911,23.04029,13.10647,14.71317,16.327,17.54003,3.061806,19.06534,73.07692,3.63796,-14.69934,5.87658,0.04860049,fan,id_04,normal
