filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000091.wav,5.614693,3.379435,3.500918,5.565439,18.2614,10.46861,11.20972,12.9658,23.06263,3.37034,12.75953,77.23669,3.283382,-10.60664,10.28689,0.04786172,slider,id_00,abnormal
00000092.wav,5.275091,3.125438,3.306323,5.748576,17.35468,9.692866,10.98191,13.06719,24.32541,4.421801,12.09048,74.961,3.445964,-11.62665,10.81671,0.04455661,slider,id_00,abnormal
00000093.wav,3.499712,2.126357,2.210181,3.483415,16.89621,9.602595,10.2771,12.69847,23.09476,1.473458,7.016024,77.99913,2.582213,-11.56884,11.29197,0.04374298,slider,id_00,abnormal
00000094.wav,5.089826,3.01072,3.227666,4.529045,18.43443,10.61486,11.15482,13.22494,23.38009,3.362942,11.55378,75.17928,3.311638,-10.62721,9.90781,0.0486973,slider,id_00,abnormal
00000095.wav,2.077908,1.256876,1.45057,2.670113,14.662,7.849239,9.330598,12.34862,26.60631,1.363459,7.186082,74.58396,2.255053,-20.85407,14.58242,0.0282195,slider,id_00,abnormal
00000096.wav,6.039629,3.608545,3.828956,5.682285,18.80045,10.74708,11.89662,13.30521,23.3026,3.583,9.677419,76.55701,3.807542,-19.1841,13.02483,0.03104729,slider,id_00,abnormal
00000097.wav,6.220476,3.712523,3.925918,5.90352,18.93182,10.78894,11.69351,13.69252,23.97671,3.326513,11.19637,75.75863,3.558073,-17.73299,13.2901,0.03223406,slider,id_00,abnormal
00000098.wav,4.658673,2.829307,2.80941,3.495134,17.00918,9.646323,10.46606,12.43295,22.95853,1.778085,6.937074,79.71948,2.886009,-14.14176,12.54415,0.03747296,slider,id_00,abnormal
00000099.wav,5.458081,3.216249,3.358588,6.045081,17.06072,9.536831,10.50209,12.88027,24.05796,3.798765,13.70288,76.2306,3.628312,-16.04882,12.53088,0.03498987,slider,id_00,abnormal
00000100.wav,2.525932,1.515877,1.678305,3.49573,15.54887,8.515386,9.794883,12.40909,25.30246,1.564581,8.666215,77.38659,2.723679,-20.98126,10.42804,0.03183771,slider,id_00,abnormal
00000101.wav,5.339073,3.166225,3.387384,5.587914,18.48797,10.23469,11.71099,14.12164,26.37655,2.576747,22.39246,74.48438,3.200337,-18.23575,10.22086,0.03514123,slider,id_00,abnormal
00000102.wav,3.012312,1.816997,1.912214,3.488831,15.75939,8.447847,10.03432,13.23062,26.64814,1.73916,14.93924,74.41029,2.635223,-22.4499,9.206668,0.03158902,slider,id_00,abnormal
00000103.wav,4.29494,2.522733,2.690996,4.951612,16.3718,9.032401,10.52337,12.85976,22.81329,2.764217,9.910335,74.84663,3.289975,-20.04062,13.30487,0.02998906,slider,id_00,abnormal
00000104.wav,5.54539,3.264437,3.544549,5.488564,17.4508,9.89303,10.8999,13.00104,24.44848,3.306511,16.7366,75.19814,3.430442,-13.61975,10.9029,0.04077862,slider,id_00,abnormal
00000105.wav,5.085495,2.96256,3.329961,5.091151,17.53444,9.826125,11.07092,13.33889,24.83023,2.888912,16.36629,74.81734,3.406202,-15.44724,11.50391,0.03710416,slider,id_00,abnormal
00000106.wav,4.540472,2.709483,2.891776,5.53117,16.82698,9.089922,10.71295,13.66865,27.51189,3.713537,18.59155,73.52113,3.010627,-25.36606,11.35687,0.02723094,slider,id_00,abnormal
00000107.wav,2.559789,1.507666,1.65891,3.179926,14.97865,8.16451,9.346735,12.17681,25.16095,1.727212,9.954407,74.77204,2.663853,-17.3415,6.390824,0.04213663,slider,id_00,abnormal
00000108.wav,5.746072,3.368117,3.610995,7.140398,17.82662,10.06967,11.11437,13.47146,24.38914,4.513852,13.34702,73.79877,3.673242,-16.98254,12.5854,0.03382042,slider,id_00,abnormal
00000109.wav,3.931787,2.299055,2.519689,3.66457,15.7479,8.902284,9.969808,12.35959,23.34829,2.135469,13.36155,75.15115,2.972856,-18.5952,13.04706,0.03160331,slider,id_00,abnormal
00000110.wav,2.832136,1.713525,1.919591,2.20654,15.71236,8.636943,9.816718,12.74275,25.55274,0.8556939,14.71302,75.90946,2.327052,-22.44435,5.833124,0.03536384,slider,id_00,abnormal
00000111.wav,5.388072,3.215759,3.409845,5.502453,17.89702,9.943356,11.13706,13.60489,26.66704,3.923249,22.03664,72.68319,3.270418,-17.06776,10.22581,0.03663866,slider,id_00,abnormal
00000112.wav,4.582139,2.688826,2.933271,5.313217,17.53324,9.738208,11.39979,13.91931,25.95726,2.708051,17.88715,72.9892,3.122997,-20.37929,10.11815,0.03278963,slider,id_00,abnormal
00000113.wav,3.500858,2.130287,2.171619,3.177392,16.25448,9.134546,10.14567,11.90884,22.16681,1.666053,3.665624,78.7215,2.860258,-11.66873,11.63394,0.04291354,slider,id_00,abnormal
00000114.wav,2.340106,1.408226,1.590564,2.247402,15.08449,8.15648,9.679059,12.64645,25.5684,0.8587686,8.350877,75.92982,2.410415,-22.73293,9.765653,0.03077058,slider,id_00,abnormal
00000115.wav,5.143148,3.039986,3.206485,6.526652,17.60257,9.906945,11.03263,13.67387,25.51848,2.479772,19.36009,74.29501,3.385763,-16.96823,10.52201,0.03637655,slider,id_00,abnormal
00000116.wav,5.506982,3.299393,3.371387,6.008002,18.68185,10.42274,11.78327,14.3215,25.55763,3.144772,18.5129,76.63126,3.347125,-17.70843,9.981172,0.03611465,slider,id_00,abnormal
00000117.wav,5.163837,3.089563,3.21631,4.931686,18.01471,10.271,11.14215,13.4011,23.53901,2.354665,13.57466,76.83258,2.947695,-11.99984,11.05182,0.04338082,slider,id_00,abnormal
00000118.wav,2.656359,1.59864,1.704304,3.344028,15.57186,8.575857,9.890893,13.17146,25.78898,1.530628,11.15911,75.16199,2.645517,-22.0523,8.979151,0.03222537,slider,id_00,abnormal
00000119.wav,4.684573,2.80617,2.948745,4.783394,16.97237,9.306291,10.66638,13.85873,26.75297,2.456005,24.52703,75.33784,2.88291,-18.49332,8.69299,0.03678322,slider,id_00,abnormal
00000120.wav,5.056134,3.021493,3.195355,5.334414,17.15045,9.521481,10.91322,13.63655,26.17456,2.277952,22.74143,73.58255,3.074722,-17.37836,9.507348,0.03719448,slider,id_00,abnormal
00000121.wav,3.982923,2.338446,2.608069,4.720708,17.00235,9.333058,10.69505,13.52098,25.707,2.945053,11.40725,73.45416,2.937981,-22.5625,10.00019,0.03071,slider,id_00,abnormal
00000122.wav,4.381273,2.6437,2.692671,3.438517,16.336,9.34683,10.26602,12.17824,21.85841,1.690691,9.717153,78.10219,2.844403,-12.15877,12.14865,0.0411397,slider,id_00,abnormal
00000123.wav,5.675614,3.379067,3.523456,6.006995,18.66294,10.59251,11.36733,13.92853,24.49886,2.064794,15.50179,76.88172,3.33637,-14.33473,11.11028,0.03930044,slider,id_00,abnormal
00000124.wav,3.883246,2.251968,2.509755,4.43375,16.02525,8.785635,10.04009,12.70825,24.29799,2.374282,16.34367,72.54522,2.977056,-22.29783,11.13431,0.02991134,slider,id_00,abnormal
00000125.wav,5.291181,3.130657,3.333076,6.138562,18.36486,10.25579,11.41176,13.99067,24.82788,3.1393,17.91498,74.79757,3.352835,-16.36051,11.05135,0.03648055,slider,id_00,abnormal
00000126.wav,2.313236,1.401778,1.583637,2.913204,15.0235,7.934402,9.756248,13.13889,26.70289,1.413231,11.82965,75.70978,2.418416,-24.35037,6.33463,0.03258921,slider,id_00,abnormal
00000127.wav,4.36512,2.624557,2.661343,4.288065,16.65977,9.408933,10.25463,12.72413,23.22257,2.002647,8.65763,78.35592,2.989699,-12.85864,11.48731,0.04107458,slider,id_00,abnormal
00000128.wav,5.322358,3.165466,3.265753,6.037258,17.46358,9.733475,11.14569,13.84284,24.72664,2.673981,19.17124,76.38542,3.365085,-15.90232,11.04762,0.03710583,slider,id_00,abnormal
00000129.wav,4.689429,2.754396,3.060128,5.320181,17.27861,9.597445,11.09685,13.26113,24.46206,3.63011,15.50429,74.35622,3.256811,-18.70964,10.98035,0.0336814,slider,id_00,abnormal
00000130.wav,3.229625,1.931779,2.067315,3.779053,16.40522,9.095108,10.17757,12.40307,23.6633,1.824641,8.396947,75.79062,2.794294,-16.44843,11.25957,0.03609066,slider,id_00,abnormal
00000131.wav,4.854004,2.842937,3.067822,5.99161,17.00137,9.420255,10.58796,13.34699,25.08773,3.060227,18.4342,75.06941,3.185428,-17.78061,11.81481,0.03378901,slider,id_00,abnormal
00000132.wav,4.746605,2.856332,2.942235,5.986015,17.71188,9.958113,10.92598,13.65245,25.71982,2.211037,21.96231,73.48928,2.946746,-16.83337,9.262044,0.0383209,slider,id_00,abnormal
00000133.wav,4.628268,2.742742,3.013505,5.436656,16.95879,9.44142,10.96856,13.30779,24.28664,2.732842,14.62141,74.36031,3.292159,-18.66764,11.58148,0.0330588,slider,id_00,abnormal
00000134.wav,5.302365,3.156364,3.348944,6.492648,17.46502,9.820849,10.54043,13.54616,26.16858,3.748963,13.59388,74.76636,3.542183,-19.48739,14.45234,0.02946399,slider,id_00,abnormal
