filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1,machine_type,machine_id,label
00000018.wav,7.085477,4.147446,4.937508,6.34582,25.8433,14.32906,17.21552,19.58259,20.38607,3.600371,26.66667,69.58904,3.558245,-9.347315,5.102472,0.06920517,pump,id_06,normal
00000019.wav,6.706886,3.924998,4.553468,5.961615,26.36577,14.47177,17.47199,19.74669,20.50997,3.24931,23.96252,70.54886,3.625994,-11.81049,6.507729,0.05459045,pump,id_06,normal
00000020.wav,6.898353,3.97938,4.766297,6.463724,25.68572,14.128,17.3481,19.77874,20.50607,3.70583,24.49164,68.77542,3.626054,-11.80146,5.867831,0.05659538,pump,id_06,normal
00000021.wav,6.900587,3.944863,4.717965,6.237759,24.7996,13.46053,16.78041,19.22846,19.95348,3.089212,24.03628,68.16327,3.615706,-12.72511,5.99643,0.05341442,pump,id_06,normal
00000022.wav,6.817626,3.95638,4.701608,6.245421,26.53036,14.60117,17.51259,20.08932,21.00161,3.161387,23.03297,69.45055,3.657628,-13.1178,6.273878,0.0515685,pump,id_06,normal
00000023.wav,6.199926,3.539397,4.29919,5.797977,24.14301,13.14599,16.24291,18.35385,19.10264,2.849359,21.61137,68.95735,3.512309,-9.379806,4.933633,0.06986441,pump,id_06,normal
00000024.wav,7.130381,4.144153,4.690872,7.042733,27.98262,15.53142,18.38138,21.57425,22.81958,3.796653,18.84817,72.02693,3.914719,-13.3981,6.568744,0.05008304,pump,id_06,normal
00000025.wav,7.052353,4.117945,4.913121,6.609324,26.25399,14.2885,17.7777,20.65902,21.60118,3.599774,23.88769,69.46004,3.686447,-11.93099,5.834972,0.0562874,pump,id_06,normal
00000026.wav,6.446402,3.694171,4.697152,5.904456,21.81262,11.88764,14.82111,16.72819,17.28913,2.896848,24.22756,68.66111,3.471991,-11.403,4.683704,0.06216316,pump,id_06,normal
00000027.wav,7.103638,4.119352,4.819477,6.336912,26.07214,14.37167,17.27912,19.63629,20.98457,3.19288,24.7216,69.62138,3.604494,-13.01912,5.911213,0.05282528,pump,id_06,normal
00000028.wav,6.609694,3.808404,4.594006,6.38978,22.77698,12.44077,15.53881,17.70656,18.51554,2.913359,24.66603,67.27099,3.533012,-11.70434,5.322377,0.05873124,pump,id_06,normal
00000029.wav,6.245636,3.548705,4.260554,5.678229,24.32234,13.23402,16.39087,18.84557,19.50236,2.883773,20.50702,67.45134,3.497507,-13.70122,6.371383,0.04981916,pump,id_06,normal
00000030.wav,7.586001,4.498877,5.099798,7.022981,26.61423,14.69107,17.38408,20.70196,21.62211,3.848848,23.26578,72.48636,3.773612,-10.97793,5.119931,0.06212006,pump,id_06,normal
00000031.wav,7.274093,4.330512,4.990131,6.218261,26.23054,14.54064,17.40081,20.35491,21.23764,2.878859,24.94642,72.48178,3.646815,-11.96929,5.805229,0.05626031,pump,id_06,normal
00000032.wav,8.195192,5.080837,5.242066,6.587741,31.0856,17.43776,20.0729,24.24047,25.99193,2.185527,14.5004,77.35302,3.726116,-9.948895,5.583787,0.06438038,pump,id_06,normal
00000033.wav,7.546521,4.413848,5.276129,6.85463,25.63486,13.97261,17.09412,19.79762,20.75106,3.230407,27.81065,70.55075,3.532911,-14.08891,5.462001,0.05114851,pump,id_06,normal
00000034.wav,6.098406,3.485007,4.179796,5.53516,23.92829,13.04517,16.28217,18.38031,19.25148,2.19431,19.72821,70.14995,3.263787,-15.50158,5.880644,0.04676783,pump,id_06,normal
00000035.wav,6.598117,3.737629,4.456127,6.02374,24.20661,13.24866,16.31672,18.31116,19.44161,2.849215,19.61471,68.78284,3.651393,-14.9294,6.171913,0.04739042,pump,id_06,normal
00000036.wav,6.801838,3.949705,4.867544,6.15114,22.30589,12.1871,14.99718,16.76688,17.34466,2.101352,28.10293,68.66801,3.362037,-10.91924,4.810676,0.06357311,pump,id_06,normal
00000037.wav,7.540108,4.445885,5.058466,6.981322,27.03769,14.93031,17.90014,20.5771,22.24212,3.222312,20.55495,72.65425,3.654891,-14.44094,6.445363,0.04787826,pump,id_06,normal
00000038.wav,6.757721,4.022093,4.864246,5.88363,23.79882,13.02262,16.31403,18.35973,19.15195,1.877756,29.02736,71.0233,3.035334,-10.95586,5.094761,0.06230288,pump,id_06,normal
00000039.wav,7.452208,4.453722,5.003829,6.565785,28.77696,15.90554,18.90826,22.03634,23.36022,3.023573,18.00964,74.55234,3.694505,-11.09228,5.541544,0.06011848,pump,id_06,normal
00000040.wav,6.678702,3.89941,4.795752,6.283362,22.27492,12.3117,15.04047,16.59286,17.08122,2.381009,28.74618,68.96024,3.207175,-9.277536,4.253065,0.07390655,pump,id_06,normal
00000041.wav,6.745796,3.949834,4.871071,6.271501,23.96981,12.94446,16.29297,18.7715,19.54093,2.048707,26.96955,69.69551,3.266228,-13.52173,5.459867,0.05268261,pump,id_06,normal
00000042.wav,6.365554,3.708275,4.515922,6.781967,24.26364,13.32464,16.05543,18.84622,19.77779,3.106046,23.83801,68.98297,3.640874,-12.02689,5.882725,0.05583594,pump,id_06,normal
00000043.wav,6.576915,3.750778,4.659108,5.888998,24.27283,13.16732,16.49948,18.67162,19.29524,2.894573,25.24462,67.02544,3.538355,-12.87347,5.104714,0.05562297,pump,id_06,normal
00000044.wav,7.204904,4.22917,4.936602,6.774353,26.72758,14.87562,17.72415,20.75957,21.97106,2.765168,20.06988,71.11801,3.686767,-12.11824,5.463143,0.05687835,pump,id_06,normal
00000045.wav,7.504626,4.540021,4.87218,5.993747,30.06231,16.81736,19.36556,23.29744,25.24458,2.787341,9.940151,75.1236,3.697487,-12.35577,5.7686,0.05517432,pump,id_06,normal
00000046.wav,6.516456,3.692429,4.4352,5.754517,24.46863,13.48145,16.42376,18.4723,18.94816,2.724847,23.94564,66.35426,3.610007,-12.46394,5.391849,0.05600424,pump,id_06,normal
00000047.wav,6.3972,3.659682,4.418327,5.946197,24.65709,13.33033,16.65413,18.76121,20.11476,3.006491,23.27992,69.13289,3.523224,-12.04546,5.890483,0.05575396,pump,id_06,normal
00000048.wav,7.155713,4.13076,4.977401,6.735837,25.54665,13.89694,17.35015,19.53516,20.45899,2.677948,29.86887,69.64546,3.440884,-12.06036,7.143842,0.05207192,pump,id_06,normal
00000049.wav,7.817948,4.745267,4.984197,6.22942,28.58044,15.98843,18.28262,22.0268,23.81568,2.859817,12.73517,77.30825,3.768787,-12.66075,5.56306,0.05487327,pump,id_06,normal
00000050.wav,6.487506,3.70333,4.491268,5.688987,23.97156,13.28242,16.55944,17.74488,18.52442,1.277482,37.68564,66.89356,2.973495,-12.72021,4.344654,0.05859996,pump,id_06,normal
00000051.wav,7.555609,4.487085,5.122983,6.824978,29.26976,16.17515,19.29312,22.16236,23.93929,2.839773,15.45024,73.93365,3.746585,-10.62464,5.899821,0.06051634,pump,id_06,normal
00000052.wav,7.232947,4.279212,4.800294,7.042763,28.22486,15.58329,18.3797,21.5891,23.34515,3.33033,16.54212,72.18071,3.84799,-11.46594,6.39898,0.05597561,pump,id_06,normal
00000053.wav,6.951264,4.037853,4.791162,6.487293,25.31321,13.66253,17.17938,19.32348,20.35841,2.697582,26.4993,69.7815,3.579056,-13.50097,6.794721,0.04927154,pump,id_06,normal
00000054.wav,7.658452,4.621605,4.863313,6.307262,29.88724,16.46361,19.33625,23.07921,25.23848,3.05395,12.03048,75.23136,3.823856,-10.0599,5.330021,0.06497761,pump,id_06,normal
00000055.wav,6.948392,4.008801,4.783014,6.333729,23.51407,12.92381,15.98426,17.39147,18.44584,2.401158,29.57525,69.00891,3.359191,-11.79231,5.15738,0.05899813,pump,id_06,normal
00000056.wav,7.646425,4.622977,4.91948,6.341054,28.27578,15.80951,18.26452,21.82261,23.16625,3.166133,15.50633,75.94937,3.767795,-11.71198,5.910513,0.05674566,pump,id_06,normal
00000057.wav,7.003003,4.100832,4.706849,5.910001,28.00248,15.49162,18.35534,21.08676,22.36385,2.918734,15.65187,73.06502,3.735403,-12.09675,5.609221,0.05647813,pump,id_06,normal
00000058.wav,7.469763,4.449322,5.010169,6.925565,27.37422,15.17857,18.02029,20.63728,21.70915,3.331476,20.12373,74.85444,3.724126,-11.26837,6.500272,0.05627893,pump,id_06,normal
00000059.wav,7.124376,4.194948,4.898594,6.432936,26.48376,14.70191,17.32705,19.97288,21.41557,2.972988,22.68253,72.51846,3.578376,-12.30649,6.016814,0.05457532,pump,id_06,normal
00000060.wav,7.75205,4.662839,5.060664,6.723863,29.53656,16.27143,19.40096,22.82832,24.34431,2.75538,13.77764,76.38972,3.721745,-10.04656,5.859002,0.0628711,pump,id_06,normal
00000061.wav,7.311176,4.305554,4.997111,7.033846,27.78433,15.38482,17.989,20.95398,22.39312,3.141621,20.51282,72.25411,3.665216,-10.22914,5.339376,0.06423219,pump,id_06,normal
00000062.wav,6.667088,3.915433,4.732392,6.321951,24.76728,13.55617,16.7942,18.42184,19.21452,2.251067,29.39139,70.50965,3.270171,-10.98139,4.629316,0.0640586,pump,id_06,normal
00000063.wav,6.927929,4.122225,4.987545,5.956557,24.8725,13.54696,17.00364,18.09304,19.52543,1.465687,31.81126,71.58803,3.087615,-9.812267,3.409734,0.07563152,pump,id_06,normal
00000064.wav,7.300045,4.309817,4.876232,6.654396,27.85378,15.49547,18.3138,20.84272,21.8566,2.83606,20.91121,72.58567,3.675953,-10.76109,5.388391,0.06192148,pump,id_06,normal
00000065.wav,7.815993,4.794548,4.78179,5.771075,30.12013,16.74362,19.10296,24.13267,25.64064,2.152648,9.717129,79.20377,3.637205,-9.468137,5.872156,0.0651878,pump,id_06,normal
00000066.wav,6.382558,3.720211,4.576112,5.84826,23.32386,12.776,15.85797,17.4324,18.54974,2.214138,26.19284,70.12922,3.343627,-10.57218,5.213073,0.06335026,pump,id_06,normal
00000067.wav,7.57556,4.563021,4.870709,6.161606,29.10415,16.0648,18.73576,22.90007,23.90174,3.103522,11.21767,76.57658,3.78298,-11.52303,5.636692,0.05827599,pump,id_06,normal
00000068.wav,6.959215,4.085364,4.95036,5.731214,22.14534,12.46218,14.92424,15.45709,16.22179,0.7247673,45.84718,70.83056,2.021369,-19.24216,10.18019,0.03398777,pump,id_06,normal
00000069.wav,6.170834,3.477876,4.295753,5.95045,24.71268,13.53179,16.50577,18.2724,19.42095,2.691328,23.66556,66.93434,3.413046,-14.12145,5.36703,0.05131238,pump,id_06,normal
00000070.wav,6.910521,3.96012,4.766146,5.928619,23.56262,12.86539,16.15269,17.42922,18.48012,2.518271,27.43072,67.26163,3.590609,-11.57303,4.705452,0.06143078,pump,id_06,normal
00000071.wav,6.221704,3.521393,4.304823,4.999918,23.55758,12.87539,15.86737,17.19254,18.42337,1.919633,23.59768,68.18182,3.235941,-13.35255,4.279475,0.05671499,pump,id_06,normal
00000072.wav,7.363925,4.405629,4.850589,6.1813,27.06995,14.88378,17.97025,21.1084,22.52843,3.31232,17.6985,75.79573,3.69739,-11.1593,5.850187,0.05879073,pump,id_06,normal
00000073.wav,6.847062,4.02365,4.71631,6.106066,25.42526,14.12439,16.87192,18.05038,19.01078,2.630594,29.46247,69.42191,3.289922,-9.703766,4.065817,0.07262384,pump,id_06,normal
00000074.wav,7.766115,4.758157,4.746602,5.5926,29.61924,16.52266,19.09147,22.96304,24.49972,2.436624,8.633851,78.78389,3.733923,-8.424955,5.307381,0.07282082,pump,id_06,normal
00000075.wav,7.098534,4.192455,4.916164,6.875634,27.07459,14.83306,17.98317,20.35844,21.65977,2.22564,23.72735,71.52718,3.586571,-9.817761,5.346833,0.06594308,pump,id_06,normal
00000076.wav,7.37049,4.465371,4.599426,5.980442,29.04987,16.21708,18.3845,22.65262,24.16238,2.876799,9.879653,77.63784,3.727212,-8.788799,5.233931,0.07131279,pump,id_06,normal
00000077.wav,7.33707,4.386358,4.720497,6.195763,29.0982,16.29918,18.28495,22.3683,23.5397,3.276159,11.8345,75.44874,3.796981,-10.98594,5.15766,0.06194407,pump,id_06,normal
00000078.wav,7.332373,4.414235,4.577575,6.228778,28.76893,16.12298,18.48604,22.35302,23.62915,2.506139,9.685714,77.6,3.806707,-10.16126,5.463546,0.06400082,pump,id_06,normal
00000079.wav,7.155449,4.259766,4.850318,6.088956,25.72392,14.25331,17.35487,18.64191,20.06217,1.897861,26.73042,73.9071,3.424933,-12.72744,4.466077,0.05816146,pump,id_06,normal
00000080.wav,7.361338,4.406601,4.852521,5.978952,27.93721,15.58811,18.13297,20.98046,22.67151,2.48687,17.83688,76.17021,3.602265,-9.509274,4.850607,0.06963846,pump,id_06,normal
00000081.wav,6.301472,3.676861,4.507412,5.641406,23.85107,13.0775,16.4367,17.61506,18.85368,1.446689,25.51173,71.04343,3.114098,-9.111885,3.164415,0.08145777,pump,id_06,normal
00000082.wav,7.613801,4.652197,4.741919,5.571445,30.04151,16.84841,19.09853,23.59442,25.01451,2.748297,8.88184,78.13904,3.566151,-9.546926,4.91497,0.06914723,pump,id_06,normal
00000083.wav,7.664691,4.684269,4.620966,5.577389,29.49977,16.51189,18.65324,23.48219,24.51487,2.638838,7.81947,79.79533,3.711599,-9.072499,5.186654,0.07013039,pump,id_06,normal
00000084.wav,7.563811,4.58567,4.651226,6.072945,29.19898,16.44618,18.46858,22.73318,23.79151,2.807253,10.9487,78.21725,3.76755,-9.509407,5.683154,0.06582169,pump,id_06,normal
00000085.wav,6.678216,3.896083,4.759864,5.710722,22.85621,12.66335,15.67567,16.2499,17.34919,1.850455,29.39347,69.10316,3.158178,-10.55726,4.464225,0.06657131,pump,id_06,normal
00000086.wav,7.369171,4.382973,4.776894,6.095377,27.74096,15.40255,18.18437,22.15314,23.52488,2.61328,12.47576,74.98384,3.650586,-10.83604,5.22596,0.06225873,pump,id_06,normal
00000087.wav,6.68441,3.910122,4.654863,5.891883,24.32911,13.42879,16.65619,17.44614,18.57374,1.991879,27.24536,70.44656,3.118888,-10.40161,4.678271,0.06631354,pump,id_06,normal
00000088.wav,6.664428,3.893269,4.606349,5.578161,24.23273,13.47305,16.61022,17.19597,18.51285,1.784856,29.46565,69.51654,3.216485,-10.82207,2.770872,0.07356759,pump,id_06,normal
00000089.wav,7.236646,4.301851,4.817858,6.128049,26.92199,15.04364,17.24278,19.60609,20.87876,2.831603,19.63523,75.51416,3.581028,-10.40977,4.978851,0.0649831,pump,id_06,normal
00000090.wav,6.596983,3.832656,4.740781,5.559616,22.20932,12.3832,14.97355,15.80701,16.83954,1.985515,28.35588,67.68991,3.24999,-8.237323,3.202291,0.08741554,pump,id_06,normal
00000091.wav,7.684317,4.71656,4.562394,5.472708,28.83878,16.17781,18.31921,23.34482,24.58896,2.929213,7.099817,79.80089,3.778291,-9.620329,5.215822,0.06740293,pump,id_06,normal
00000092.wav,7.373105,4.41634,4.817015,6.034212,27.9737,15.61991,17.89665,22.02963,22.94013,2.995919,12.36923,77.81538,3.705216,-8.952595,5.765102,0.06794541,pump,id_06,normal
00000093.wav,7.209566,4.246451,4.67483,6.323383,27.89662,15.52054,18.19962,21.17189,22.52867,3.007401,16.12903,74.1581,3.751084,-11.72159,5.563596,0.05785302,pump,id_06,normal
00000094.wav,7.083486,4.142405,4.830184,5.823847,26.05201,14.56761,17.06801,18.71982,19.82616,2.256915,27.04659,71.64179,3.387002,-10.05961,5.395119,0.06470511,pump,id_06,normal
00000095.wav,6.864826,3.98059,4.808928,6.022965,23.58812,13.04122,15.70872,16.58601,17.78879,2.77919,30.8831,69.32108,3.342788,-9.406298,3.421246,0.07795725,pump,id_06,normal
00000096.wav,6.782949,3.996383,4.750878,5.474145,26.15677,14.5252,17.55381,18.58221,19.7211,2.025982,30.43478,71.01449,3.272238,-9.575253,3.23751,0.07804718,pump,id_06,normal
00000097.wav,6.641372,3.720288,4.640504,5.276684,23.87756,13.07784,16.21852,17.16256,18.28164,2.333873,27.49004,66.38446,3.403299,-12.04965,3.596647,0.0639129,pump,id_06,normal
00000098.wav,6.512075,3.689707,4.522853,5.259129,24.72733,13.53969,16.59055,17.53747,18.98435,1.957152,27.28606,68.21516,3.341268,-13.4988,4.398257,0.0558751,pump,id_06,normal
00000099.wav,6.834487,4.095546,4.80299,5.586497,24.74372,13.73231,16.74001,17.38078,18.59177,1.288552,33.8243,73.96107,3.003658,-8.176975,2.786498,0.09121197,pump,id_06,normal
00000100.wav,7.511619,4.536995,4.774732,6.129237,28.19798,15.76965,17.5402,22.55305,23.70947,2.837233,12.61426,78.97623,3.811294,-11.49786,5.560121,0.05862359,pump,id_06,normal
00000101.wav,7.017697,4.120275,4.762553,6.180052,25.04087,14.12632,16.4126,18.22184,19.42719,2.733818,26.24495,72.27456,3.475033,-10.54457,4.881414,0.0648257,pump,id_06,normal
00000102.wav,7.019289,4.124729,4.76722,6.332817,25.08533,13.80761,16.54576,18.80963,20.1013,2.761923,21.78703,73.48021,3.538361,-10.87155,4.514732,0.06499298,pump,id_06,normal
00000103.wav,6.261261,3.65558,4.424669,5.232473,20.4636,11.38369,13.93269,14.48722,15.61303,2.156772,26.33197,70.54303,3.233885,-9.467571,3.590006,0.07658389,pump,id_06,normal
00000104.wav,6.495686,3.819566,4.702226,5.964462,21.76091,11.96784,15.11356,15.78396,17.02741,2.371908,33.36904,70.75522,3.1972,-9.918287,4.991766,0.06706884,pump,id_06,normal
00000105.wav,6.783102,4.015742,4.651544,6.028404,25.3397,14.37436,16.5921,17.76364,18.90088,2.48272,28.65142,71.30191,3.455281,-10.68305,4.713744,0.06494859,pump,id_06,normal
00000106.wav,6.744769,3.998643,4.579734,6.003404,24.64232,13.55909,16.64932,17.69866,18.88246,2.474008,29.66436,71.66831,3.436819,-9.403367,4.716851,0.07082044,pump,id_06,normal
00000107.wav,6.659319,3.851196,4.656579,5.842085,24.24282,13.51465,16.22365,17.09062,18.1147,2.490294,28.47749,70.20738,3.341064,-10.67194,4.00026,0.06815611,pump,id_06,normal
00000108.wav,6.831317,3.961852,4.636715,6.607277,24.36199,13.41651,16.11818,17.60117,18.6599,2.574961,25.39461,70.00929,3.529141,-10.86624,5.323629,0.06176703,pump,id_06,normal
00000109.wav,6.285991,3.694523,4.486337,5.822608,22.79878,12.60119,15.45391,16.71108,17.87813,2.537051,28.18091,70.17893,3.251777,-9.88026,4.447457,0.06979479,pump,id_06,normal
00000110.wav,6.288509,3.700921,4.435404,5.316219,23.01291,12.75506,15.76528,16.30362,17.28232,1.655436,29.22833,71.24736,3.089546,-7.398221,2.357361,0.1025054,pump,id_06,normal
00000111.wav,5.923342,3.476143,4.18228,5.415154,22.47578,12.29055,15.37043,16.2742,18.04045,2.456884,27.65306,70.45918,3.289919,-9.34176,4.443108,0.07254332,pump,id_06,normal
00000112.wav,7.244518,4.291637,4.892871,6.24672,25.77748,14.55764,16.67499,18.23826,19.33789,2.846019,29.15531,72.16167,3.510575,-9.454754,4.809184,0.07010687,pump,id_06,normal
00000113.wav,6.262029,3.700942,4.389599,5.632576,24.76489,13.83883,16.61755,17.57362,18.59374,1.96833,26.36364,71.86603,3.087365,-11.67052,6.371997,0.05542463,pump,id_06,normal
00000114.wav,6.114126,3.569048,4.283039,5.708795,23.73573,12.86336,16.28528,17.26438,18.37308,3.194788,26.38007,69.66292,3.504122,-10.9321,5.250556,0.06179456,pump,id_06,normal
00000115.wav,6.690541,3.868988,4.721272,5.8189,24.11473,13.50647,15.86265,16.70724,17.88596,2.464721,31.25644,68.84655,3.360236,-10.60001,4.665065,0.065509,pump,id_06,normal
00000116.wav,7.096033,4.145593,4.98645,6.925705,24.20226,13.36784,16.34552,17.5309,18.88365,2.118927,31.63265,69.33916,3.415435,-10.33808,6.114146,0.06078205,pump,id_06,normal
00000117.wav,7.055023,4.162291,4.677844,6.30077,26.54072,14.85872,17.35937,18.92034,19.97564,3.112765,23.94428,73.05181,3.600772,-10.71759,4.864222,0.06417738,pump,id_06,normal
00000118.wav,6.813564,3.994738,4.743536,6.408822,25.99915,14.3584,17.00676,18.68421,19.95956,2.431353,24.6718,71.02761,3.555526,-10.83539,5.266806,0.06210332,pump,id_06,normal
00000119.wav,6.425438,3.71832,4.478096,5.263732,23.52976,13.00596,15.86309,16.75916,17.84759,2.461048,27.55356,69.90533,3.362716,-10.56548,4.533018,0.06623176,pump,id_06,normal
00000120.wav,7.575825,4.488961,4.919855,6.771784,27.10212,15.22198,17.57392,20.21178,21.53502,3.762934,20.70632,74.08922,3.789627,-11.52871,5.436867,0.05894289,pump,id_06,normal
00000121.wav,6.295686,3.744521,4.451596,4.961118,25.29414,14.04861,17.13509,17.66145,18.87415,1.121805,29.97403,71.68831,2.826269,-9.240983,2.738541,0.08347577,pump,id_06,normal
00000122.wav,7.676864,4.585872,4.906616,6.534437,28.09808,15.77724,17.85452,20.87961,22.36398,3.603939,15.25199,76.2931,3.827488,-11.73585,5.353117,0.05851727,pump,id_06,normal
00000123.wav,6.663146,3.96731,4.581595,5.578312,24.50762,13.65552,16.30789,17.07258,18.13979,2.455963,29.43548,73.13508,3.253621,-9.838322,3.792528,0.073363,pump,id_06,normal
00000124.wav,6.517194,3.823504,4.383095,5.491144,24.13785,13.39862,15.98831,17.5156,18.54043,2.853989,25.43164,72.04853,3.434213,-11.20789,4.601128,0.06325503,pump,id_06,normal
00000125.wav,7.024194,4.110058,4.970405,6.149529,24.71812,13.61247,16.68492,17.51861,18.36621,2.413065,31.29921,69.04528,3.418064,-10.49015,3.95538,0.06922556,pump,id_06,normal
00000126.wav,7.132456,4.143306,4.942566,6.646819,24.38267,13.43883,16.51987,17.47427,18.79854,2.429164,27.62848,70.15559,3.510603,-12.16604,5.028937,0.05815652,pump,id_06,normal
00000127.wav,6.713345,3.948623,4.670339,6.318402,23.22366,12.97629,15.53513,16.56136,18.11724,2.289907,31.15502,69.70618,3.355314,-10.95816,4.912378,0.06300982,pump,id_06,normal
00000128.wav,7.569812,4.524304,4.78695,6.209896,28.54716,16.04182,18.05597,21.88972,23.38779,3.030119,13.87302,76.19048,3.77093,-11.04201,6.442084,0.05719485,pump,id_06,normal
00000129.wav,7.40107,4.460766,4.733725,6.885297,27.61252,15.44059,17.78215,20.92781,22.18858,3.193779,15.76087,75.95109,3.759991,-10.20577,5.292402,0.06452374,pump,id_06,normal
00000130.wav,7.274525,4.363034,4.708167,6.70479,27.65235,15.69827,17.52577,20.57298,21.68645,3.496765,15.64468,75.83692,3.799057,-9.921813,5.35878,0.06544248,pump,id_06,normal
00000131.wav,6.510637,3.791377,4.592316,5.516294,22.73137,12.66529,15.35891,16.00044,17.04087,2.085092,29.52675,70.67901,3.297094,-8.815351,3.960411,0.07827322,pump,id_06,normal
00000132.wav,7.54035,4.447249,5.237378,6.582051,25.43428,14.20124,16.9627,17.65409,18.58042,1.961941,38.20781,70.36833,3.31098,-13.38238,6.312602,0.05077436,pump,id_06,normal
00000133.wav,6.683728,3.846261,4.679108,5.556091,24.35992,13.6479,16.29658,17.18385,18.50042,2.507782,28.81859,69.20415,3.434512,-11.16983,3.475653,0.06828045,pump,id_06,normal
00000134.wav,7.824785,4.658795,5.221509,6.749574,27.13495,15.14019,17.841,19.35348,20.80612,2.755916,27.68702,73.73173,3.578571,-8.322249,3.782544,0.08261191,pump,id_06,normal
00000135.wav,7.251258,4.244278,5.1509,6.496083,24.27733,13.67495,16.22901,16.59574,17.43898,1.934629,40.40115,69.22636,3.179121,-11.59291,6.082884,0.05657453,pump,id_06,normal
00000136.wav,6.699206,3.844516,4.574146,6.198988,25.57929,14.08292,16.97957,18.47994,19.63783,2.650471,26.0397,69.4707,3.492195,-11.42224,5.495833,0.05910839,pump,id_06,normal
00000137.wav,8.035149,4.822506,5.191281,6.893795,29.15094,16.63055,18.06394,21.37504,22.41454,3.376132,18.42371,76.42304,3.823808,-10.29218,5.348902,0.06393421,pump,id_06,normal
