hardness,depth,brightness,roughness,warmth,sharpness,boominess,reverb,filename,machine_type,data_type,label
64.75465174137946,69.36645276179458,62.786016373166746,64.60953248080476,48.938926112300045,50.86335392692789,28.97125536327628,0,section_00_source_train_normal_0045_vel_5_loc_A.wav,bearing,train,normal
58.32985926309004,42.39928484732148,67.29469534366251,67.69111980304652,37.73070316157226,54.67091382285594,17.174657053698592,0,section_00_source_train_normal_0046_vel_21_loc_A.wav,bearing,train,normal
51.86776780782674,43.526130883961336,60.541540009094334,58.50118359210581,43.29756917854952,49.593128809566494,23.12378540490583,0,section_00_source_train_normal_0047_vel_9_loc_A.wav,bearing,train,normal
60.72534861067007,41.72452793659161,67.70533239264405,67.92053316304941,37.69645792787773,54.91667338307112,16.841968227108026,0,section_00_source_train_normal_0048_vel_21_loc_A.wav,bearing,train,normal
67.61619038737871,60.84799276799971,68.26676268739817,70.73288700599456,43.50225283316748,55.1736457588688,25.9990260514332,0,section_00_source_train_normal_0049_vel_16_loc_A.wav,bearing,train,normal
58.32514035165087,68.13470079210963,66.31234700245224,70.0266666277673,46.02446932712072,55.67109723386709,27.68841479746053,0,section_00_source_train_normal_0050_vel_8_loc_D.wav,bearing,train,normal
55.10555126292826,51.77993226393249,62.88391734711109,65.24928240005906,41.833208258792766,52.92763214366978,21.7971856915228,1,section_00_source_train_normal_0051_vel_9_loc_A.wav,bearing,train,normal
57.53086657763311,50.39287695822918,64.1106850367551,66.25053742891542,43.59162183318859,55.05823026758004,24.529416565290862,0,section_00_source_train_normal_0052_vel_8_loc_A.wav,bearing,train,normal
54.37074715072242,63.82238458355337,61.36989533899824,66.34924202035334,49.342224863048266,50.48604405499938,29.144863911399757,0,section_00_source_train_normal_0053_vel_8_loc_A.wav,bearing,train,normal
55.93380159213018,67.54406872089766,61.87909690560651,67.56271095299347,50.16834603280483,53.7927546551912,31.41925877710572,0,section_00_source_train_normal_0054_vel_16_loc_B.wav,bearing,train,normal
56.66393676742959,71.52270381606287,61.98079842465365,62.481264440572005,50.912656585229314,51.77482901809819,30.89589590240143,0,section_00_source_train_normal_0055_vel_5_loc_A.wav,bearing,train,normal
59.0596401573525,52.10058470682405,66.84624391028743,69.78735902256517,40.08232228965494,53.66253264917298,22.776896859602143,0,section_00_source_train_normal_0056_vel_13_loc_A.wav,bearing,train,normal
64.27314935988801,52.8390533584363,66.2587682162169,67.87358478777163,41.39381032018617,56.49885337864704,24.34856053434991,0,section_00_source_train_normal_0057_vel_8_loc_D.wav,bearing,train,normal
60.519698794845,60.06493975512053,66.3240329350553,70.09034532480966,43.96175156097732,52.55364055191488,28.768934937927614,0,section_00_source_train_normal_0058_vel_16_loc_C.wav,bearing,train,normal
56.82608787908672,61.24782885044208,63.01680964840246,68.2432342001942,48.33192624502107,54.13451571791661,28.84966124873087,0,section_00_source_train_normal_0059_vel_8_loc_B.wav,bearing,train,normal
56.08455300663832,66.16561479597515,63.81971707956663,66.33328288150706,46.835925105471446,51.3447778019856,27.84349669021238,0,section_00_source_train_normal_0060_vel_5_loc_A.wav,bearing,train,normal
69.47000816954849,48.30746669800249,78.22103750259473,73.82994442276767,32.859699044823344,67.36331458711399,18.84879248826805,0,section_00_source_train_normal_0061_vel_8_loc_D.wav,bearing,train,normal
56.95368109706431,65.22494247785652,64.49782436035537,69.86136844408895,47.35104635984082,54.48017443031911,27.732884192510515,0,section_00_source_train_normal_0062_vel_8_loc_D.wav,bearing,train,normal
58.75072132877014,61.62778355264419,66.15151100447302,68.33215046533088,43.83940233787718,54.44944891913375,26.772751305528896,0,section_00_source_train_normal_0063_vel_16_loc_D.wav,bearing,train,normal
56.13659882586927,70.61332109826306,61.65681403173751,62.66255548993115,50.008363783822105,52.04758239721326,30.813787856266472,0,section_00_source_train_normal_0064_vel_8_loc_A.wav,bearing,train,normal
66.37258548538193,48.64523898384036,66.7333125228469,68.88505207883091,42.893149975955865,57.33727735298093,25.198377180587485,0,section_00_source_train_normal_0065_vel_8_loc_D.wav,bearing,train,normal
56.18177970793914,61.72903817788643,63.37635814436656,68.9755903010989,47.665490431946296,53.0958045064036,30.22474675219979,0,section_00_source_train_normal_0066_vel_16_loc_B.wav,bearing,train,normal
59.96239111880777,44.81224214836882,67.19779522170042,69.68614529720779,38.75751174273599,55.43468108949047,20.53584184518024,0,section_00_source_train_normal_0067_vel_13_loc_A.wav,bearing,train,normal
57.57858180497044,43.18072290887051,67.37389333954661,70.48297776772422,38.07645205279581,55.55675234045903,19.39903106823794,0,section_00_source_train_normal_0068_vel_13_loc_A.wav,bearing,train,normal
71.25848788917267,69.19871762171869,63.418160683223455,68.64394731513426,49.149229915037225,54.46825236460721,30.55062464938677,0,section_00_source_train_normal_0069_vel_16_loc_D.wav,bearing,train,normal
55.41943892049716,61.17778355869277,63.0883116185794,68.30626946207323,48.05000169676009,53.14561531300474,29.253137475868503,0,section_00_source_train_normal_0070_vel_16_loc_B.wav,bearing,train,normal
55.03060261034753,65.7397479392691,62.74282289453663,65.94703140052448,48.36599888261844,50.94906215452345,30.0152912553408,0,section_00_source_train_normal_0071_vel_16_loc_A.wav,bearing,train,normal
56.24198749120757,54.44179019982441,64.98888731906095,69.5846744316583,45.85552557919743,55.86717631987184,28.448198113989573,0,section_00_source_train_normal_0072_vel_16_loc_B.wav,bearing,train,normal
55.70363581083825,61.55542194705026,65.5880211445547,68.09759040921361,45.99502507114625,51.667877757164646,28.78767169623504,0,section_00_source_train_normal_0073_vel_16_loc_C.wav,bearing,train,normal
55.26671633725158,61.81947033825971,67.28784547063111,69.4739779127608,43.3243644417126,53.03153726525437,23.093587407829997,0,section_00_source_train_normal_0074_vel_17_loc_A.wav,bearing,train,normal
60.805431393893286,55.48532639787328,68.0511216692383,69.41628681930817,41.71684825229063,53.73563072586647,23.547718454999963,0,section_00_source_train_normal_0075_vel_17_loc_A.wav,bearing,train,normal
64.70645163343812,44.13956887531886,67.41964463543437,67.7276526623105,37.415721215550604,54.96005407838559,12.990735483142,0,section_00_source_train_normal_0076_vel_21_loc_A.wav,bearing,train,normal
70.74755998491847,70.84441643692023,63.92268787717762,66.8028654632752,47.879571048541074,51.43668072139018,27.46807946805356,0,section_00_source_train_normal_0077_vel_5_loc_A.wav,bearing,train,normal
53.92112302083052,47.0823733144272,61.29613903658135,63.808926468881126,43.27800569493185,49.653709362747456,22.321191004425607,0,section_00_source_train_normal_0078_vel_9_loc_A.wav,bearing,train,normal
57.20840147359581,51.37064979226948,64.39943068401212,68.0080658352756,42.14232959414313,54.54460933934868,22.96710926760715,0,section_00_source_train_normal_0079_vel_8_loc_C.wav,bearing,train,normal
58.20797998403288,53.894468506934544,64.99405074659353,66.9451934753572,42.93503772134135,55.661751656896016,23.75420506636325,0,section_00_source_train_normal_0080_vel_8_loc_B.wav,bearing,train,normal
63.176622637505005,46.58355815989965,66.9397017936339,66.72016864070713,38.56892442008628,54.09750829794868,17.322849731695783,0,section_00_source_train_normal_0081_vel_21_loc_A.wav,bearing,train,normal
65.0576464185612,46.00919317329552,67.39410969308665,67.39956389637501,37.78285804795283,54.81302933694964,16.08160612025001,0,section_00_source_train_normal_0082_vel_21_loc_A.wav,bearing,train,normal
61.0637967351316,56.72027712199735,67.99469234681955,70.64812220183109,40.42881375712949,56.090806797431966,20.692793861245715,0,section_00_source_train_normal_0083_vel_5_loc_A.wav,bearing,train,normal
59.22459876634093,52.713867013055086,67.97008442325767,70.69745403334727,41.59321826485436,53.09429179144743,24.005379946563384,0,section_00_source_train_normal_0084_vel_17_loc_A.wav,bearing,train,normal
54.35637251051804,64.42098591599203,65.06435626588392,66.25950922582209,47.2355000196331,51.7821204351944,30.412174582556183,0,section_00_source_train_normal_0085_vel_16_loc_C.wav,bearing,train,normal
55.40123360004392,51.129434378474826,60.59783756621027,61.98076258744069,44.22816999198737,49.31359761407215,23.910703106178143,1,section_00_source_train_normal_0086_vel_9_loc_A.wav,bearing,train,normal
58.62984376846328,51.10692418957578,68.05945382263705,71.37152973859,40.94125384693216,53.48636825732251,23.34600054412825,0,section_00_source_train_normal_0087_vel_16_loc_A.wav,bearing,train,normal
58.09900481824138,46.21165215473296,68.30510198539866,68.30383451097343,37.39512906641025,55.61381695355148,17.311001754847144,0,section_00_source_train_normal_0088_vel_21_loc_A.wav,bearing,train,normal
59.50404899589847,65.46651552586059,62.515379279797344,68.09314240182884,47.558710890348266,52.699605667781306,29.827687429801216,0,section_00_source_train_normal_0089_vel_16_loc_B.wav,bearing,train,normal
59.23423459003274,28.977094942623538,67.49863891892974,67.90091912963177,36.772702012639606,55.450035936390194,9.908204907995785,0,section_00_source_train_normal_0090_vel_21_loc_A.wav,bearing,train,normal
58.95854120336296,58.58393041106229,65.95340149068203,66.46854531527418,44.1546637985507,53.72057595007303,26.81044809036884,0,section_00_source_train_normal_0091_vel_16_loc_C.wav,bearing,train,normal
58.789753301726535,26.25808789739459,69.01843372981823,68.61557952678098,35.267664440624586,57.19774523153073,6.853016716802674,0,section_00_source_train_normal_0092_vel_21_loc_A.wav,bearing,train,normal
54.73189878071048,72.68722425087027,62.29669377633793,61.87818264543964,50.80578142673299,51.944682958197205,30.398665044307883,0,section_00_source_train_normal_0093_vel_8_loc_A.wav,bearing,train,normal
59.28516987439386,54.241397546954175,65.04624589628551,68.07206481537949,46.44905995394127,51.57071075736329,28.99547769975417,0,section_00_source_train_normal_0094_vel_16_loc_C.wav,bearing,train,normal
60.37249287885558,65.83462610976727,67.30883626163296,71.51288201789332,45.54978614608361,56.35830352193443,27.85818628149059,0,section_00_source_train_normal_0095_vel_16_loc_A.wav,bearing,train,normal
55.18856773487278,60.63049323200076,65.35347329545189,68.24865720247828,46.32200430766075,51.474547456051965,29.34528017847593,0,section_00_source_train_normal_0096_vel_16_loc_C.wav,bearing,train,normal
54.58646902503318,62.18884711539525,65.19025957026975,64.43746790181325,47.39026760530383,52.24503375781758,31.041689162799848,0,section_00_source_train_normal_0097_vel_16_loc_C.wav,bearing,train,normal
59.84676318629704,36.17348246316946,67.4725720769047,67.68045063366188,37.30523696582003,55.37574905830376,14.11689350322774,0,section_00_source_train_normal_0098_vel_21_loc_A.wav,bearing,train,normal
56.42139389980292,60.4710220724994,63.31630380527794,67.70994801444999,48.2592982133982,53.21357875065554,30.03377194302372,0,section_00_source_train_normal_0099_vel_16_loc_B.wav,bearing,train,normal
54.732585817577046,35.06782357088733,61.565548572307705,64.08397142043785,41.97809125789705,52.36480724252546,19.787259206969253,1,section_00_source_train_normal_0100_vel_9_loc_A.wav,bearing,train,normal
58.33747142022304,60.0099681153236,61.26337220353455,67.3589354520181,45.75274544333415,53.265565273271136,21.37088328061602,0,section_00_source_train_normal_0101_vel_8_loc_C.wav,bearing,train,normal
60.526334724115685,51.34338641873434,65.86370486051493,68.68188128224767,41.40377535483916,55.82905111203316,22.312307293870965,0,section_00_source_train_normal_0102_vel_5_loc_A.wav,bearing,train,normal
57.53063041184657,49.79724804141174,69.04475388281023,70.78109645951106,38.96616001759988,55.53252659971527,18.855962730010024,0,section_00_source_train_normal_0103_vel_17_loc_A.wav,bearing,train,normal
55.87900892609776,54.3962894105438,65.89922957646559,67.6899136657192,44.05676121726168,51.90228999358929,25.60633987243424,0,section_00_source_train_normal_0104_vel_17_loc_A.wav,bearing,train,normal
59.571587277402784,49.65259326737738,62.27800923328778,65.4857915298311,43.064289921982606,50.161631150091374,22.59586409326149,0,section_00_source_train_normal_0105_vel_9_loc_A.wav,bearing,train,normal
66.45353868111573,50.155596285246375,66.77049862284707,69.94986753523878,40.56595632512832,53.48598496925415,22.43497247432399,0,section_00_source_train_normal_0106_vel_13_loc_A.wav,bearing,train,normal
58.546004799511934,31.01799533265443,68.8958151679213,69.93124484470066,36.49536425615402,60.550010475620006,12.28044081222266,0,section_00_source_train_normal_0107_vel_9_loc_A.wav,bearing,train,normal
52.87092706765014,48.434827709086925,60.42947444963692,62.67074198733613,43.26931052842032,49.16791171705308,23.52502907248839,0,section_00_source_train_normal_0108_vel_9_loc_A.wav,bearing,train,normal
57.24483083409808,53.43447424918315,64.38152265166728,67.25870135949798,44.70539019912994,53.42521814853443,26.02552239895881,0,section_00_source_train_normal_0109_vel_16_loc_A.wav,bearing,train,normal
55.27012660745089,39.48941068563043,62.42444017695169,64.76760276381786,41.30440617970157,52.318391527019,18.86762174691688,0,section_00_source_train_normal_0110_vel_9_loc_A.wav,bearing,train,normal
55.70517891658898,63.47538453990384,63.47105748979487,67.4115564809796,47.69273262845392,51.24570193122718,28.4866375611813,0,section_00_source_train_normal_0111_vel_5_loc_A.wav,bearing,train,normal
56.48990751418109,58.23818110681668,65.94663246037928,67.7054062232557,43.26939338959736,52.233406167570365,23.870675272458897,0,section_00_source_train_normal_0112_vel_17_loc_A.wav,bearing,train,normal
58.11487106120052,57.268254857366536,66.15431270534914,70.00818914538404,44.14376337720339,52.52808587506322,26.33179808490448,0,section_00_source_train_normal_0113_vel_16_loc_A.wav,bearing,train,normal
57.23837498007873,62.60673947547861,64.61954269682488,69.49882621663785,46.65643183305129,54.5609796431207,27.854006750469065,0,section_00_source_train_normal_0114_vel_8_loc_B.wav,bearing,train,normal
55.19025767017433,36.230999184622064,63.44778400943477,62.71273955977027,40.141622954509565,51.68904898420013,16.310304909369684,1,section_00_source_train_normal_0115_vel_9_loc_A.wav,bearing,train,normal
57.806310457049904,47.96063144137911,67.46761825479535,70.60334028530997,40.21251679744512,53.90049294303162,22.98423146335764,0,section_00_source_train_normal_0116_vel_13_loc_A.wav,bearing,train,normal
57.30839770805534,58.81672888349853,66.35134016388562,70.04240803703233,45.38655931656705,55.455744654622535,27.29727770966974,0,section_00_source_train_normal_0117_vel_8_loc_D.wav,bearing,train,normal
63.67941903266066,52.76882288189436,71.4376527333296,72.54211540293964,38.42147115534436,59.0210512192312,17.720585656454958,0,section_00_source_train_normal_0118_vel_17_loc_A.wav,bearing,train,normal
57.92052113789424,44.24015191275652,66.82134867793448,69.69057841776659,44.91639439567235,55.8713458975864,27.012233111495288,0,section_00_source_train_normal_0119_vel_8_loc_D.wav,bearing,train,normal
56.74287005161864,62.862112605865335,62.81206589280929,67.14114956471077,47.67225919623289,51.58520133349397,28.345976732055803,0,section_00_source_train_normal_0120_vel_8_loc_C.wav,bearing,train,normal
60.70203457984928,47.1381736422805,76.44721263220654,74.8425199374238,31.309695157013287,64.36665128436718,15.364492217482828,0,section_00_source_train_normal_0121_vel_8_loc_D.wav,bearing,train,normal
56.697034621538734,57.77048814000501,63.21294270231526,64.12240076778117,46.2963386698464,51.4717730080527,26.70308601923988,1,section_00_source_train_normal_0122_vel_8_loc_A.wav,bearing,train,normal
55.27375942261273,65.32512774946075,63.33893693707664,67.38725844447735,47.87101280029503,51.85112178294012,28.78651064446808,0,section_00_source_train_normal_0123_vel_8_loc_A.wav,bearing,train,normal
52.831769691647,51.876776963135846,61.10933568324201,63.733149944457935,43.5505015592399,49.59647874173723,22.380095617367036,0,section_00_source_train_normal_0124_vel_9_loc_A.wav,bearing,train,normal
55.93045211929973,59.21383691123568,65.83339332177016,68.83897104892662,45.27729544077002,52.189768731507925,28.445052116877715,0,section_00_source_train_normal_0125_vel_16_loc_C.wav,bearing,train,normal
73.91286783785856,46.89475317080482,68.27784784009555,67.77101782489943,37.3098108453482,55.40573621584564,16.45067600790784,0,section_00_source_train_normal_0126_vel_21_loc_A.wav,bearing,train,normal
56.93813561929622,61.00659184137304,62.25615190574072,68.09862234113263,48.4594577872532,51.217246593844266,28.649184324079524,0,section_00_source_train_normal_0127_vel_8_loc_A.wav,bearing,train,normal
56.17985779129913,60.21683702242647,63.91267560964279,68.27601556186784,46.46376070181356,54.65854475305605,28.15029015291653,0,section_00_source_train_normal_0128_vel_16_loc_B.wav,bearing,train,normal
59.31276250280106,43.31335169959341,68.3743163002703,68.73836709272646,37.56949900886036,55.3059225244803,17.85393311594966,0,section_00_source_train_normal_0129_vel_21_loc_A.wav,bearing,train,normal
60.973936223805794,61.3935283307067,62.34870610557853,67.99119704293524,48.84982567476059,50.83326412850715,29.938545840187384,0,section_00_source_train_normal_0130_vel_16_loc_A.wav,bearing,train,normal
60.347664367104784,50.2093422232494,72.5803599953542,73.18791847310595,38.75375098478654,59.1935145147577,23.03585644414448,0,section_00_source_train_normal_0131_vel_16_loc_D.wav,bearing,train,normal
58.52653704273689,54.75469671236229,67.13675575170029,68.05381869132955,42.21159957398049,57.20913710601559,24.436843966796044,0,section_00_source_train_normal_0132_vel_8_loc_D.wav,bearing,train,normal
57.437621353714974,56.8509586299684,69.15414373273178,69.64538743127274,43.52615240679281,57.1199283773295,25.419211966857542,0,section_00_source_train_normal_0133_vel_8_loc_B.wav,bearing,train,normal
58.484247352193336,43.64213616338952,68.36853033238091,68.48819709129457,37.341989016761815,55.209677228653135,17.730376985168043,0,section_00_source_train_normal_0134_vel_21_loc_A.wav,bearing,train,normal
61.63096732118893,47.94747909127273,69.55763851507845,72.0020225970068,39.43832458312055,54.94952364982773,21.780176202750216,0,section_00_source_train_normal_0135_vel_8_loc_C.wav,bearing,train,normal
58.28287917241147,63.276765173364296,66.29852360945713,68.97348830790038,45.62575877304407,55.55634950853765,27.82192170482411,0,section_00_source_train_normal_0136_vel_8_loc_D.wav,bearing,train,normal
56.59626975594583,60.2061024537883,63.92351089586465,68.61207617611316,46.69008320573181,51.46927139118775,27.735468884146947,0,section_00_source_train_normal_0137_vel_16_loc_A.wav,bearing,train,normal
66.29373908969401,47.529433459518,67.01484729251285,70.26053751027355,40.12235443158556,55.01010471616978,22.890084802531643,0,section_00_source_train_normal_0138_vel_13_loc_A.wav,bearing,train,normal
57.91660095818298,48.64091631914644,66.78486244128898,69.30027851779457,40.65714342934554,53.36012446555552,23.053158188283007,0,section_00_source_train_normal_0139_vel_13_loc_A.wav,bearing,train,normal
57.03340990461291,53.11637988042741,67.22904776580293,69.93843968025193,42.18349358976173,52.87486583461032,23.835443824641413,0,section_00_source_train_normal_0140_vel_17_loc_A.wav,bearing,train,normal
58.38198896837622,36.01952951777898,67.3937783380461,67.64075709904878,37.130095448419794,55.15130195358449,13.05918081797325,0,section_00_source_train_normal_0141_vel_21_loc_A.wav,bearing,train,normal
60.60570198626604,58.2236068609801,69.20132867218135,69.08611119737202,44.74817850690884,58.95122309902369,28.630447509357055,0,section_00_source_train_normal_0142_vel_8_loc_A.wav,bearing,train,normal
56.66822851954339,65.05876244662372,64.96904499818245,68.89351850643817,46.97267885875823,52.83234277211918,28.356014532237264,0,section_00_source_train_normal_0143_vel_5_loc_A.wav,bearing,train,normal
58.11662470111071,44.33003345263642,67.42821712300045,67.64696789144986,37.469458529915634,54.949605700326174,15.835028476211718,0,section_00_source_train_normal_0144_vel_21_loc_A.wav,bearing,train,normal
60.33297839603739,45.62810545134575,67.74595160142334,69.90469023447818,38.16056153432459,55.8405049337457,20.18704472124284,0,section_00_source_train_normal_0145_vel_13_loc_A.wav,bearing,train,normal
54.59801285814888,59.04640920285621,60.59950173702026,63.041350659803626,49.986468736994425,50.8620500565861,30.882201937543915,0,section_00_source_train_normal_0146_vel_8_loc_C.wav,bearing,train,normal
56.45047705814776,66.36857348906467,64.84072177394107,67.84665127031357,48.23313523041895,56.26426420378242,31.108716839592915,0,section_00_source_train_normal_0147_vel_8_loc_D.wav,bearing,train,normal
