filename,Jitter.local,Jitter.RAP,Jitter.PPQ5,Jitter.APQ55,Shimmer.local,Shimmer.APQ3,Shimmer.APQ5,Shimmer.APQ11,Shimmer.APQ55,PVI,PPF,DPF,PPE,Hp.mean.1,Hp.SD.1,RelHp.1
00000010.wav,8.111563e+00,4.748449e+00,5.228471e+00,7.350124e+00,2.282490e+01,1.302989e+01,1.469495e+01,1.571215e+01,1.679806e+01,4.788321e+00,1.435243e+01,7.518680e+01,3.951224e+00,-1.226701e+01,5.284960e+00,5.697366e-02
00000011.wav,6.428695e+00,3.755449e+00,4.200095e+00,5.220106e+00,1.828835e+01,1.055710e+01,1.168384e+01,1.276130e+01,1.343215e+01,1.681652e+00,3.043962e+01,7.278798e+01,3.109339e+00,-1.642716e+01,6.293055e+00,4.401367e-02
00000012.wav,7.454883e+00,4.431636e+00,4.659263e+00,5.711314e+00,2.180683e+01,1.256157e+01,1.413381e+01,1.538194e+01,1.631233e+01,3.451771e+00,1.463497e+01,7.680815e+01,3.596126e+00,-1.134965e+01,6.150978e+00,5.714080e-02
00000013.wav,8.220942e+00,4.787564e+00,5.355304e+00,7.558698e+00,2.308134e+01,1.319742e+01,1.485245e+01,1.601670e+01,1.692519e+01,4.710923e+00,1.254010e+01,7.419073e+01,4.111872e+00,-1.197245e+01,5.702581e+00,5.657698e-02
00000014.wav,8.044486e+00,4.670948e+00,5.086432e+00,7.381768e+00,2.210996e+01,1.267230e+01,1.420797e+01,1.513672e+01,1.588376e+01,4.394634e+00,1.503439e+01,7.399279e+01,3.962085e+00,-1.041141e+01,6.057784e+00,6.071942e-02
00000015.wav,7.800901e+00,4.501541e+00,5.012735e+00,7.233860e+00,2.195680e+01,1.271224e+01,1.399404e+01,1.512501e+01,1.595002e+01,4.460117e+00,1.167975e+01,7.390895e+01,4.026607e+00,-1.038247e+01,5.515201e+00,6.290229e-02
00000016.wav,7.625094e+00,4.461208e+00,4.812560e+00,6.979414e+00,2.068116e+01,1.164932e+01,1.340361e+01,1.420327e+01,1.521206e+01,4.945377e+00,2.404532e+01,7.276542e+01,3.650104e+00,-1.293927e+01,6.381081e+00,5.175890e-02
00000017.wav,8.325731e+00,4.886818e+00,5.268549e+00,7.629974e+00,2.388127e+01,1.372102e+01,1.520406e+01,1.668257e+01,1.750233e+01,5.303927e+00,1.345980e+01,7.476664e+01,4.069015e+00,-1.229862e+01,5.706440e+00,5.553994e-02
00000018.wav,8.459854e+00,4.976470e+00,5.433638e+00,7.261031e+00,2.387701e+01,1.365989e+01,1.549925e+01,1.662054e+01,1.746192e+01,5.205161e+00,1.401123e+01,7.543600e+01,4.028076e+00,-1.062675e+01,5.681328e+00,6.131930e-02
00000019.wav,8.073973e+00,4.728473e+00,5.174584e+00,7.062177e+00,2.289176e+01,1.314839e+01,1.464219e+01,1.581203e+01,1.655375e+01,4.823300e+00,1.349693e+01,7.460123e+01,4.031222e+00,-1.084667e+01,5.557616e+00,6.095969e-02
00000020.wav,8.148683e+00,4.745080e+00,5.230437e+00,7.503665e+00,2.269977e+01,1.303141e+01,1.454107e+01,1.576285e+01,1.679206e+01,4.726018e+00,1.567044e+01,7.382876e+01,3.898299e+00,-1.022315e+01,5.625178e+00,6.309815e-02
00000021.wav,6.482194e+00,3.736401e+00,4.159557e+00,5.148423e+00,1.852448e+01,1.064404e+01,1.176644e+01,1.295619e+01,1.369078e+01,1.233899e+00,3.625662e+01,7.080636e+01,3.042621e+00,-1.853168e+01,5.383988e+00,4.181360e-02
00000022.wav,7.540565e+00,4.352540e+00,4.876751e+00,7.377730e+00,2.171810e+01,1.246219e+01,1.398426e+01,1.494898e+01,1.577406e+01,5.013116e+00,1.099688e+01,7.339564e+01,4.077028e+00,-1.350149e+01,5.858680e+00,5.165245e-02
00000023.wav,6.313768e+00,3.732154e+00,3.962239e+00,5.149428e+00,1.750591e+01,9.979191e+00,1.129435e+01,1.217901e+01,1.293789e+01,1.643228e+00,3.729352e+01,7.452351e+01,2.927008e+00,-1.593760e+01,5.602110e+00,4.642589e-02
00000024.wav,6.736730e+00,3.969396e+00,4.392430e+00,5.555022e+00,1.929391e+01,1.104706e+01,1.226613e+01,1.333639e+01,1.403545e+01,1.723239e+00,3.470888e+01,7.309214e+01,3.060389e+00,-1.533849e+01,5.500216e+00,4.798762e-02
00000025.wav,8.225379e+00,4.831549e+00,5.178058e+00,7.150613e+00,2.292423e+01,1.305826e+01,1.476993e+01,1.575464e+01,1.686343e+01,4.445452e+00,1.541451e+01,7.464378e+01,3.918243e+00,-1.134385e+01,6.174289e+00,5.708369e-02
00000026.wav,6.636655e+00,3.912619e+00,4.254064e+00,5.626711e+00,1.990749e+01,1.139941e+01,1.260394e+01,1.373704e+01,1.449454e+01,3.092493e+00,2.403983e+01,7.278331e+01,3.471517e+00,-1.465382e+01,6.644758e+00,4.695150e-02
00000027.wav,8.179215e+00,4.813520e+00,5.235691e+00,7.181580e+00,2.383646e+01,1.366682e+01,1.513396e+01,1.622508e+01,1.726680e+01,4.651371e+00,1.432558e+01,7.572093e+01,3.912252e+00,-1.096129e+01,5.710360e+00,5.998205e-02
00000028.wav,8.312332e+00,4.853184e+00,5.290988e+00,7.440688e+00,2.361040e+01,1.353949e+01,1.495483e+01,1.628363e+01,1.726567e+01,4.856284e+00,1.318318e+01,7.390390e+01,4.019518e+00,-1.100299e+01,5.870860e+00,5.926331e-02
00000029.wav,8.052596e+00,4.728711e+00,5.110013e+00,7.407878e+00,2.284038e+01,1.303610e+01,1.462446e+01,1.585118e+01,1.686748e+01,4.836078e+00,1.392925e+01,7.498421e+01,4.011924e+00,-9.570694e+00,5.778968e+00,6.514802e-02
00000030.wav,7.473799e+00,4.437274e+00,4.743404e+00,6.434526e+00,2.056240e+01,1.185595e+01,1.296754e+01,1.381598e+01,1.485071e+01,2.746759e+00,2.868507e+01,7.407581e+01,3.393457e+00,-1.408394e+01,7.676694e+00,4.595453e-02
00000031.wav,8.029897e+00,4.704423e+00,5.248313e+00,7.111330e+00,2.254063e+01,1.280446e+01,1.473485e+01,1.597930e+01,1.678314e+01,3.940822e+00,1.468153e+01,7.407643e+01,3.897573e+00,-1.163025e+01,5.686649e+00,5.774706e-02
00000032.wav,6.452726e+00,3.747693e+00,4.134425e+00,5.169846e+00,1.760985e+01,1.007368e+01,1.109113e+01,1.201973e+01,1.279904e+01,1.800124e+00,3.831004e+01,7.045743e+01,3.002580e+00,-8.786303e+00,2.942822e+00,8.525785e-02
00000033.wav,8.121099e+00,4.757839e+00,5.211482e+00,6.809883e+00,2.302303e+01,1.310720e+01,1.468786e+01,1.619459e+01,1.698727e+01,4.540665e+00,1.320927e+01,7.406955e+01,3.943867e+00,-1.180898e+01,5.288046e+00,5.848972e-02
00000034.wav,6.939574e+00,4.070054e+00,4.398262e+00,5.795467e+00,2.176153e+01,1.261471e+01,1.385162e+01,1.507010e+01,1.592559e+01,3.312043e+00,1.262679e+01,7.590066e+01,3.594239e+00,-1.163539e+01,6.575619e+00,5.491185e-02
00000035.wav,7.990164e+00,4.680587e+00,5.159504e+00,7.187002e+00,2.254846e+01,1.296424e+01,1.430221e+01,1.558538e+01,1.658838e+01,4.060388e+00,1.850953e+01,7.480069e+01,3.815421e+00,-1.225563e+01,6.348175e+00,5.375244e-02
00000036.wav,8.450752e+00,4.953317e+00,5.435079e+00,7.509734e+00,2.358876e+01,1.356500e+01,1.500461e+01,1.615353e+01,1.699071e+01,4.167674e+00,1.549210e+01,7.442284e+01,4.015683e+00,-1.218151e+01,5.517631e+00,5.649992e-02
00000037.wav,8.153671e+00,4.709898e+00,5.262219e+00,7.201075e+00,2.240633e+01,1.282872e+01,1.456842e+01,1.575190e+01,1.682163e+01,3.925312e+00,1.263286e+01,7.327665e+01,3.990176e+00,-1.009506e+01,5.734164e+00,6.317431e-02
00000038.wav,6.571185e+00,3.839600e+00,4.261228e+00,5.724800e+00,2.112575e+01,1.224686e+01,1.345630e+01,1.437656e+01,1.513673e+01,2.945173e+00,2.656827e+01,7.216658e+01,3.276856e+00,-1.363527e+01,7.155330e+00,4.809867e-02
00000039.wav,7.119069e+00,4.177604e+00,4.581210e+00,6.826795e+00,2.129270e+01,1.214913e+01,1.356894e+01,1.445629e+01,1.549673e+01,2.704553e+00,2.529954e+01,7.400922e+01,3.475862e+00,-1.415342e+01,6.100445e+00,4.937328e-02
00000040.wav,7.458972e+00,4.400169e+00,4.635260e+00,6.144995e+00,2.035337e+01,1.171502e+01,1.290341e+01,1.437471e+01,1.506758e+01,2.195650e+00,3.031325e+01,7.330120e+01,3.337855e+00,-1.025754e+01,5.301022e+00,6.427331e-02
00000041.wav,8.240469e+00,4.816862e+00,5.278213e+00,7.215392e+00,2.340052e+01,1.343184e+01,1.506181e+01,1.619883e+01,1.689335e+01,5.529777e+00,1.337674e+01,7.440071e+01,4.002945e+00,-1.024849e+01,5.519708e+00,6.341879e-02
00000042.wav,8.119130e+00,4.705498e+00,5.231388e+00,7.170507e+00,2.338986e+01,1.342221e+01,1.477764e+01,1.614427e+01,1.690257e+01,5.141331e+00,1.193014e+01,7.397869e+01,4.053419e+00,-1.006264e+01,5.528255e+00,6.413999e-02
00000043.wav,6.812614e+00,3.963633e+00,4.327370e+00,5.645120e+00,1.819479e+01,1.064073e+01,1.143591e+01,1.226400e+01,1.319085e+01,1.673481e+00,4.118024e+01,7.062219e+01,3.020104e+00,-1.212196e+01,4.226000e+00,6.116972e-02
00000044.wav,7.751366e+00,4.552422e+00,4.853707e+00,7.327332e+00,2.259537e+01,1.297080e+01,1.466628e+01,1.580824e+01,1.680567e+01,4.264950e+00,1.544575e+01,7.505183e+01,3.865305e+00,-1.246907e+01,6.439360e+00,5.288646e-02
00000045.wav,5.613930e+00,3.286092e+00,3.592736e+00,4.916460e+00,1.820678e+01,1.020084e+01,1.167744e+01,1.255673e+01,1.344899e+01,2.189432e+00,2.848875e+01,7.144695e+01,3.007793e+00,-1.818815e+01,7.852660e+00,3.840126e-02
00000046.wav,6.250722e+00,3.652906e+00,3.994203e+00,5.368290e+00,1.844839e+01,1.066645e+01,1.150701e+01,1.282818e+01,1.372433e+01,2.680763e+00,2.857143e+01,7.264315e+01,3.215249e+00,-1.539693e+01,7.170822e+00,4.431102e-02
00000047.wav,7.837506e+00,4.589399e+00,4.963047e+00,7.201781e+00,2.188775e+01,1.248384e+01,1.398362e+01,1.524040e+01,1.618572e+01,3.880418e+00,1.871814e+01,7.396213e+01,3.870072e+00,-1.218865e+01,6.076516e+00,5.474903e-02
00000048.wav,8.084380e+00,4.752218e+00,5.147642e+00,7.266523e+00,2.320313e+01,1.332570e+01,1.479394e+01,1.577667e+01,1.664438e+01,3.618074e+00,1.672633e+01,7.556134e+01,3.827630e+00,-1.325849e+01,5.408137e+00,5.357153e-02
00000049.wav,7.812762e+00,4.585265e+00,4.975093e+00,6.860277e+00,2.094155e+01,1.212334e+01,1.338913e+01,1.463252e+01,1.531853e+01,4.293537e+00,1.309824e+01,75,4.003405e+00,-1.162013e+01,5.576926e+00,5.814948e-02
00000050.wav,7.977002e+00,4.692467e+00,5.092376e+00,7.447695e+00,2.270732e+01,1.315049e+01,1.438889e+01,1.541335e+01,1.637272e+01,3.656059e+00,1.995574e+01,7.502767e+01,3.692083e+00,-1.323633e+01,6.042102e+00,5.187143e-02
00000051.wav,5.788129e+00,3.405597e+00,3.696155e+00,5.105049e+00,1.837396e+01,1.065887e+01,1.158100e+01,1.262925e+01,1.333342e+01,1.584641e+00,2.958850e+01,7.126061e+01,3.052432e+00,-1.863724e+01,7.146481e+00,3.878417e-02
00000052.wav,7.587834e+00,4.437172e+00,4.847128e+00,6.742768e+00,2.088609e+01,1.205176e+01,1.349864e+01,1.459575e+01,1.545057e+01,3.241150e+00,2.516185e+01,7.388865e+01,3.512752e+00,-1.267552e+01,5.909499e+00,5.380679e-02
00000053.wav,6.723292e+00,3.950003e+00,4.195966e+00,5.530034e+00,1.843259e+01,1.071519e+01,1.147376e+01,1.269510e+01,1.324423e+01,1.647300e+00,3.957665e+01,7.389352e+01,3.050905e+00,-1.831475e+01,6.849744e+00,3.973852e-02
00000054.wav,8.070285e+00,4.709480e+00,5.024688e+00,7.130878e+00,2.123984e+01,1.207769e+01,1.360804e+01,1.476870e+01,1.543295e+01,4.823798e+00,1.202337e+01,7.438499e+01,4.101260e+00,-1.085457e+01,6.009183e+00,5.929879e-02
00000055.wav,8.013439e+00,4.688625e+00,5.058962e+00,6.863557e+00,2.256482e+01,1.298291e+01,1.443752e+01,1.550475e+01,1.642603e+01,4.681743e+00,1.555040e+01,7.450265e+01,3.858366e+00,-1.242855e+01,5.772780e+00,5.494105e-02
00000056.wav,8.135838e+00,4.763180e+00,5.198790e+00,7.658610e+00,2.298642e+01,1.320995e+01,1.452773e+01,1.570253e+01,1.668088e+01,5.473391e+00,1.562199e+01,7.444552e+01,3.994782e+00,-1.152805e+01,5.896411e+00,5.739059e-02
00000057.wav,6.707568e+00,3.936366e+00,4.238263e+00,5.325016e+00,1.776027e+01,1.015567e+01,1.147856e+01,1.227637e+01,1.300228e+01,2.390238e+00,3.812540e+01,7.213426e+01,3.118504e+00,-1.415858e+01,5.930066e+00,4.977937e-02
00000058.wav,6.973907e+00,4.102372e+00,4.451998e+00,6.184151e+00,1.923196e+01,1.092711e+01,1.223558e+01,1.337402e+01,1.430051e+01,2.458948e+00,3.440392e+01,7.343495e+01,3.248984e+00,-1.560013e+01,5.642287e+00,4.707561e-02
00000059.wav,7.980972e+00,4.673203e+00,4.991821e+00,7.425554e+00,2.174528e+01,1.237267e+01,1.412288e+01,1.520618e+01,1.608587e+01,4.949462e+00,1.412734e+01,7.415268e+01,4.052429e+00,-1.219945e+01,5.817203e+00,5.550422e-02
00000060.wav,8.365730e+00,4.857400e+00,5.343944e+00,7.756005e+00,2.378388e+01,1.367963e+01,1.537246e+01,1.645939e+01,1.736262e+01,5.233149e+00,1.407340e+01,7.270246e+01,4.106233e+00,-1.061196e+01,5.784191e+00,6.098993e-02
00000061.wav,7.128740e+00,4.139646e+00,4.600930e+00,5.944361e+00,2.021368e+01,1.166825e+01,1.253298e+01,1.362322e+01,1.428441e+01,2.494617e+00,3.003516e+01,7.112004e+01,3.229419e+00,-1.478951e+01,5.718383e+00,4.876171e-02
00000062.wav,7.808112e+00,4.562480e+00,4.926446e+00,6.554457e+00,2.163985e+01,1.226070e+01,1.389101e+01,1.509853e+01,1.579784e+01,3.569588e+00,1.149285e+01,7.491639e+01,3.807795e+00,-1.089350e+01,5.344703e+00,6.158316e-02
00000063.wav,8.253115e+00,4.789432e+00,5.367511e+00,7.468349e+00,2.354471e+01,1.350353e+01,1.487926e+01,1.588882e+01,1.684815e+01,5.126199e+00,1.388722e+01,7.354529e+01,4.076743e+00,-1.190851e+01,5.137279e+00,5.866552e-02
00000064.wav,7.696474e+00,4.517757e+00,4.819966e+00,5.919078e+00,2.287218e+01,1.327392e+01,1.435493e+01,1.567574e+01,1.637392e+01,3.745054e+00,1.319355e+01,7.545161e+01,3.725434e+00,-1.009441e+01,5.556630e+00,6.389351e-02
00000065.wav,8.224682e+00,4.831106e+00,5.200791e+00,7.182384e+00,2.337480e+01,1.345845e+01,1.485834e+01,1.595430e+01,1.661750e+01,5.275702e+00,1.395065e+01,7.480963e+01,3.996709e+00,-1.166013e+01,5.865952e+00,5.705783e-02
00000066.wav,8.305808e+00,4.851165e+00,5.319839e+00,7.238364e+00,2.341004e+01,1.343014e+01,1.500292e+01,1.626282e+01,1.712076e+01,4.204006e+00,1.284753e+01,7.412935e+01,4.021980e+00,-1.102608e+01,5.296737e+00,6.126394e-02
00000067.wav,7.248044e+00,4.281579e+00,4.591207e+00,5.825005e+00,2.149736e+01,1.236522e+01,1.379987e+01,1.497351e+01,1.604647e+01,2.821184e+00,1.599572e+01,7.502672e+01,3.590415e+00,-1.240259e+01,6.347618e+00,5.333275e-02
00000068.wav,8.385545e+00,4.862984e+00,5.361669e+00,7.143370e+00,2.292902e+01,1.318079e+01,1.483756e+01,1.622746e+01,1.715376e+01,4.850571e+00,1.325015e+01,7.382650e+01,4.004627e+00,-1.025445e+01,5.024523e+00,6.544942e-02
00000069.wav,8.121229e+00,4.776765e+00,5.157340e+00,7.061156e+00,2.158319e+01,1.234468e+01,1.386501e+01,1.503527e+01,1.589361e+01,4.627594e+00,1.470777e+01,7.495183e+01,3.978294e+00,-1.327377e+01,5.849112e+00,5.229338e-02
00000070.wav,7.535910e+00,4.378586e+00,4.860762e+00,7.305212e+00,2.231136e+01,1.289625e+01,1.437220e+01,1.524061e+01,1.618834e+01,4.559479e+00,1.531593e+01,7.362637e+01,3.826457e+00,-1.334197e+01,6.059269e+00,5.154310e-02
00000071.wav,8.235549e+00,4.814989e+00,5.296163e+00,7.139365e+00,2.365054e+01,1.359359e+01,1.506070e+01,1.603496e+01,1.700359e+01,4.694353e+00,1.462438e+01,7.490764e+01,3.979594e+00,-1.172066e+01,5.483553e+00,5.812530e-02
00000072.wav,7.529506e+00,4.423814e+00,4.756516e+00,6.026657e+00,2.230368e+01,1.284030e+01,1.419571e+01,1.524306e+01,1.624947e+01,2.528399e+00,1.413333e+01,7.583333e+01,3.623814e+00,-1.354522e+01,5.837852e+00,5.159141e-02
00000073.wav,6.220703e+00,3.639319e+00,4.033993e+00,5.405450e+00,1.908813e+01,1.093965e+01,1.209679e+01,1.322099e+01,1.398591e+01,2.429898e+00,2.657895e+01,7.278947e+01,3.256728e+00,-1.707251e+01,7.598584e+00,4.053327e-02
00000074.wav,7.216444e+00,4.219931e+00,4.534389e+00,6.345142e+00,2.069289e+01,1.192351e+01,1.314930e+01,1.430011e+01,1.517834e+01,3.220015e+00,1.823287e+01,7.435417e+01,3.679189e+00,-1.344348e+01,6.300516e+00,5.064830e-02
00000075.wav,8.126788e+00,4.707030e+00,5.219621e+00,7.103929e+00,2.295771e+01,1.311868e+01,1.493919e+01,1.588007e+01,1.706592e+01,4.439785e+00,1.338607e+01,7.362336e+01,3.936667e+00,-1.212651e+01,5.645397e+00,5.626858e-02
00000076.wav,8.234387e+00,4.846202e+00,5.225118e+00,7.055303e+00,2.362212e+01,1.353209e+01,1.505160e+01,1.631719e+01,1.698802e+01,4.317778e+00,1.409437e+01,7.509893e+01,3.938241e+00,-9.744961e+00,5.473769e+00,6.570850e-02
00000077.wav,6.824585e+00,3.875336e+00,4.491977e+00,6.106020e+00,1.846820e+01,1.061857e+01,1.174807e+01,1.276942e+01,1.365436e+01,1.739559e+00,3.842795e+01,6.961946e+01,3.090763e+00,-1.384730e+01,6.415158e+00,4.935236e-02
00000078.wav,8.406397e+00,4.943623e+00,5.390288e+00,7.337562e+00,2.384265e+01,1.381760e+01,1.521220e+01,1.634410e+01,1.720037e+01,4.680458e+00,1.385398e+01,7.444644e+01,3.984479e+00,-1.066000e+01,5.282449e+00,6.272562e-02
00000079.wav,8.052195e+00,4.709983e+00,5.181543e+00,7.420914e+00,2.339238e+01,1.339121e+01,1.495432e+01,1.599992e+01,1.691225e+01,4.269177e+00,1.502558e+01,7.432864e+01,3.993442e+00,-1.066410e+01,5.734677e+00,6.098016e-02
00000080.wav,7.385651e+00,4.302157e+00,4.665399e+00,6.932831e+00,2.159805e+01,1.236006e+01,1.367035e+01,1.472357e+01,1.588949e+01,3.866615e+00,1.725907e+01,7.412972e+01,3.815675e+00,-1.471697e+01,6.530241e+00,4.706499e-02
00000081.wav,8.188739e+00,4.854269e+00,5.144838e+00,6.886006e+00,2.411765e+01,1.382183e+01,1.522572e+01,1.652907e+01,1.750592e+01,4.574321e+00,1.418877e+01,7.612585e+01,3.893517e+00,-1.304960e+01,5.583900e+00,5.366679e-02
00000082.wav,6.266557e+00,3.713475e+00,3.981928e+00,5.339592e+00,1.762434e+01,1.024221e+01,1.113520e+01,1.225594e+01,1.290249e+01,1.763837e+00,3.577750e+01,7.326169e+01,3.025675e+00,-1.493326e+01,6.347776e+00,4.699020e-02
00000083.wav,7.817490e+00,4.550908e+00,4.981963e+00,7.215045e+00,2.146615e+01,1.241805e+01,1.368749e+01,1.463350e+01,1.562159e+01,4.849019e+00,1.296766e+01,7.447685e+01,3.953407e+00,-1.339586e+01,6.324500e+00,5.070900e-02
00000084.wav,8.237786e+00,4.760254e+00,5.283776e+00,7.119769e+00,2.334510e+01,1.347434e+01,1.508687e+01,1.623000e+01,1.704392e+01,4.233123e+00,1.285117e+01,7.387926e+01,3.977425e+00,-1.107170e+01,5.386345e+00,6.076057e-02
00000085.wav,6.719501e+00,3.863872e+00,4.252376e+00,6.442648e+00,1.920376e+01,1.102355e+01,1.244230e+01,1.322659e+01,1.404312e+01,2.467397e+00,3.252174e+01,7.171014e+01,3.269307e+00,-1.607350e+01,7.200719e+00,4.296599e-02
00000086.wav,7.380903e+00,4.277081e+00,4.653743e+00,6.407264e+00,2.138289e+01,1.224944e+01,1.355547e+01,1.470875e+01,1.553750e+01,2.940936e+00,1.733038e+01,7.385693e+01,3.698401e+00,-1.334417e+01,5.553324e+00,5.291708e-02
00000087.wav,7.570898e+00,4.356542e+00,4.885435e+00,6.994372e+00,2.166787e+01,1.236938e+01,1.401716e+01,1.499173e+01,1.597088e+01,5.241643e+00,9.715857e+00,7.238008e+01,4.035687e+00,-1.242364e+01,5.419713e+00,5.604327e-02
00000088.wav,8.035216e+00,4.717383e+00,5.170039e+00,7.396965e+00,2.311883e+01,1.328649e+01,1.492585e+01,1.599553e+01,1.712873e+01,4.319345e+00,1.356768e+01,7.449892e+01,4.005546e+00,-1.118903e+01,5.931326e+00,5.841001e-02
00000089.wav,8.295748e+00,4.893960e+00,5.253006e+00,7.287968e+00,2.320370e+01,1.323921e+01,1.487442e+01,1.624504e+01,1.749935e+01,4.800628e+00,1.442573e+01,7.595712e+01,3.940677e+00,-1.244639e+01,5.654258e+00,5.524665e-02
00000090.wav,6.933455e+00,4.025524e+00,4.442467e+00,6.325219e+00,2.059194e+01,1.187824e+01,1.310552e+01,1.364781e+01,1.457378e+01,3.495910e+00,2.573018e+01,7.306444e+01,3.438720e+00,-1.414825e+01,6.251231e+00,4.902086e-02
00000091.wav,8.177043e+00,4.796054e+00,5.239885e+00,6.767336e+00,2.339074e+01,1.355474e+01,1.481132e+01,1.606456e+01,1.706506e+01,4.080846e+00,1.363913e+01,7.457473e+01,3.886958e+00,-1.184235e+01,5.730770e+00,5.690508e-02
00000092.wav,7.488808e+00,4.359718e+00,4.675816e+00,7.112262e+00,2.068100e+01,1.200712e+01,1.287046e+01,1.390484e+01,1.484981e+01,3.584815e+00,2.339083e+01,7.219184e+01,3.651878e+00,-1.415265e+01,6.376257e+00,4.871181e-02
00000093.wav,8.149994e+00,4.733519e+00,5.268699e+00,6.962482e+00,2.382341e+01,1.365709e+01,1.518598e+01,1.615098e+01,1.699375e+01,3.801239e+00,1.364612e+01,7.433303e+01,3.869261e+00,-1.056287e+01,5.269273e+00,6.316264e-02
00000094.wav,7.491297e+00,4.397152e+00,4.767380e+00,6.627435e+00,2.134060e+01,1.225011e+01,1.364506e+01,1.461678e+01,1.558164e+01,3.622428e+00,2.624614e+01,7.295986e+01,3.436538e+00,-1.202217e+01,5.647442e+00,5.659435e-02
00000095.wav,8.152850e+00,4.823393e+00,5.130080e+00,7.169663e+00,2.374551e+01,1.378441e+01,1.499620e+01,1.632539e+01,1.707101e+01,4.761886e+00,1.323529e+01,7.582721e+01,3.992294e+00,-1.100503e+01,5.310334e+00,6.129193e-02
00000096.wav,8.169824e+00,4.751415e+00,5.214190e+00,7.033444e+00,2.265937e+01,1.289720e+01,1.463636e+01,1.576242e+01,1.670700e+01,4.565348e+00,1.346327e+01,7.385307e+01,3.956764e+00,-1.112754e+01,5.807926e+00,5.904769e-02
00000097.wav,7.171803e+00,4.153350e+00,4.643903e+00,6.347851e+00,2.013484e+01,1.153359e+01,1.295588e+01,1.384687e+01,1.457507e+01,2.616065e+00,2.679924e+01,7.234848e+01,3.391624e+00,-1.287427e+01,6.615249e+00,5.130962e-02
00000098.wav,8.151444e+00,4.803906e+00,5.117208e+00,6.639521e+00,2.315397e+01,1.321093e+01,1.494243e+01,1.621942e+01,1.725424e+01,3.776914e+00,1.334558e+01,7.490052e+01,3.848931e+00,-1.025117e+01,5.400444e+00,6.389119e-02
00000099.wav,8.161265e+00,4.734407e+00,5.212195e+00,7.260539e+00,2.287447e+01,1.313259e+01,1.457075e+01,1.588062e+01,1.686341e+01,4.716132e+00,1.371586e+01,7.391838e+01,4.011381e+00,-1.087752e+01,5.975424e+00,5.933682e-02
00000100.wav,7.808069e+00,4.585607e+00,4.952003e+00,6.687027e+00,2.216741e+01,1.275148e+01,1.409527e+01,1.529624e+01,1.621214e+01,4.201192e+00,1.974759e+01,7.383073e+01,3.713696e+00,-1.261166e+01,6.477990e+00,5.238441e-02
